0212_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
-2.00477,-0.190835,0.700708,3.02208,2.80896,-3.09928,0.358124,0.0122106,1.39303,22.3683,
-1.70776,-0.804289,0.707134,0.209584,0.333981,0.0910903,0.396074,0.0173259,1.36335,22.6573,
-1.68599,-0.842823,0.701773,0.232187,0.328504,0.0913588,0.403245,0.0101876,1.36248,22.6712,
-1.67965,-0.907639,0.71634,0.280875,0.340814,0.0518522,0.438133,0.00960922,1.35988,22.7125,
-1.59685,-0.975804,0.703947,0.317872,0.325799,0.0929708,0.452945,0.00866508,1.35772,22.7461,
-1.62477,-0.99619,0.723758,0.143988,0.526805,0.0392399,0.544334,0.0160089,1.35574,22.7704,
-1.54765,-1.06159,0.721513,0.329701,0.440442,0.0484354,0.544225,0.010843,1.35441,22.7983,
-1.42681,-1.19747,0.718784,0.42311,0.434953,0.0473055,0.599026,0.0157039,1.35225,22.8762,
-1.3259,-1.29644,0.723843,0.499282,0.435863,0.0509479,0.653224,0.00961757,1.35225,22.9314,
-1.29653,-1.31824,0.719253,0.619494,0.46839,0.0807584,0.760825,0.00957823,1.35291,22.9482,
-1.23888,-1.37104,0.721824,0.557243,0.430427,0.0538389,0.693415,0.0111892,1.35314,22.9844,
-1.13815,-1.44238,0.723383,0.665359,0.349056,-0.00179195,0.748615,0.0110557,1.35554,23.0363,
-1.12037,-1.4572,0.720912,0.67513,0.350746,0.00159479,0.75745,0.0113447,1.3585,23.051,
-1.11696,-1.48654,0.737463,0.658746,0.446427,0.024188,0.787022,0.0135446,1.35929,23.0705,
-0.977892,-1.51939,0.716484,0.683475,0.446198,-0.0142425,0.814204,0.0115049,1.36098,23.1052,
-1.02532,-1.54291,0.733811,0.709633,0.443442,0.0219667,0.827899,0.00930285,1.36149,23.1174,
-0.848271,-1.59036,0.715388,0.897513,0.395822,0.0213034,0.971787,0.0144684,1.36683,23.1753,
-0.812386,-1.61887,0.714908,0.972659,0.316198,0.0273642,1.01503,0.012749,1.36561,23.1953,
-0.810443,-1.62607,0.71858,0.93662,0.370394,0.0921368,0.989991,0.00677586,1.36642,23.2049,
-0.728323,-1.63939,0.711348,0.925207,0.4572,0.0865614,1.01001,0.0110116,1.36671,23.2373,
-0.416473,-1.78299,0.742038,0.875836,0.403927,-0.0771426,0.975928,0.0136571,1.36088,23.4241,
-0.227012,-1.73404,0.717079,1.04639,0.43614,0.0384865,1.11857,0.0123596,1.3561,23.4752,
-0.198566,-1.737,0.717099,1.0604,0.437067,0.0345318,1.13237,0.0100667,1.35362,23.4896,
-0.142289,-1.74728,0.724636,1.23545,0.389892,0.0719601,1.27604,0.00982046,1.35265,23.5191,
-0.0882803,-1.75172,0.736125,1.07217,0.278227,0.032307,1.10032,0.0135095,1.35164,23.5418,
-0.0446583,-1.74707,0.728924,1.18475,0.345201,0.053697,1.22028,0.0114765,1.35022,23.5706,
0.0513138,-1.73016,0.726228,1.28305,0.461459,0.13799,1.32801,0.0148304,1.3471,23.6087,
0.146659,-1.74101,0.730343,1.37413,0.371193,0.139529,1.39596,0.0129049,1.34328,23.6551,
0.223499,-1.71616,0.734537,1.2612,0.435505,0.108944,1.30566,0.00797391,1.34295,23.6857,
0.263795,-1.71629,0.726384,1.32616,0.343493,0.0400371,1.35719,0.0104961,1.34171,23.7032,
0.301724,-1.71265,0.725417,1.34469,0.340872,0.0434571,1.37404,0.013742,1.3411,23.7252,
0.343749,-1.68956,0.72658,1.30435,0.449486,0.0365711,1.36143,0.00654817,1.3411,23.7359,
0.361449,-1.66888,0.72656,1.15005,0.540736,0.0712512,1.2418,0.00657773,1.34132,23.7504,
0.68034,-1.56898,0.710328,1.45542,0.431812,0.080162,1.49177,0.0125847,1.3362,23.8911,
0.793049,-1.51146,0.699541,1.63228,0.366283,0.149163,1.64171,0.013561,1.33398,23.9327,
0.834767,-1.50948,0.709454,1.53678,0.429962,0.0804601,1.56862,0.0089457,1.33236,23.9698,
0.93543,-1.46089,0.714659,1.59305,0.435276,0.0840903,1.62251,0.0126045,1.33243,24.0146,
1.24993,-1.30822,0.724934,1.64666,0.386826,0.00131206,1.68071,0.0104182,1.33625,24.1923,
1.40589,-1.14244,0.714482,1.87413,0.43208,0.0880779,1.89076,0.012862,1.34181,24.2767,
1.49294,-1.09548,0.72414,1.93246,0.445497,0.0406465,1.95778,0.0108654,1.34494,24.3426,
1.52192,-1.06325,0.725002,1.95292,0.446859,0.038616,1.97811,0.00886178,1.34599,24.3556,
1.54627,-1.03566,0.726438,1.97037,0.448842,0.0378895,1.99534,0.00923729,1.34772,24.3728,
1.62483,-0.904184,0.712745,2.03067,0.432032,0.0804821,2.04323,0.0122061,1.3517,24.4288,
1.6675,-0.840421,0.710171,2.16696,0.466333,0.111128,2.17157,0.0109549,1.3543,24.4613,
1.74839,-0.74937,0.714384,2.17866,0.334881,0.0928108,2.17892,0.00987029,1.36093,24.525,
1.8091,-0.696362,0.72748,2.23184,0.350412,0.0445386,2.23929,0.00795221,1.36337,24.5731,
1.87434,-0.663611,0.745505,2.20062,0.262043,0.0561112,2.2024,0.0105522,1.36658,24.6276,
1.8788,-0.63799,0.7431,2.10213,0.391819,0.025658,2.11908,0.00766158,1.36719,24.6397,
1.926,-0.539364,0.742141,2.17425,0.392545,0.0392745,2.18694,0.0159276,1.36965,24.6821,
2.0133,-0.310366,0.737259,2.28695,0.391439,0.0300515,2.29858,0.0157418,1.37394,24.799,
2.03608,0.000368691,0.704625,2.65405,0.377235,0.10785,2.64336,0.0146058,1.38031,24.8985,
2.06528,-0.00855549,0.710899,2.58229,0.330625,0.0385012,2.58389,0.010854,1.38,24.9128,
2.08045,0.39239,0.711188,2.71029,0.436325,0.02267,2.71579,0.00873995,1.3796,25.0941,
2.12369,0.400213,0.730014,2.62613,0.380086,0.0225901,2.63139,0.0113933,1.3786,25.1312,
2.0633,0.520886,0.700828,2.81783,0.322562,0.0737617,2.81044,0.0117989,1.378,25.1491,
2.06434,0.608435,0.699831,2.99884,0.289066,0.102235,2.98579,0.0175214,1.37542,25.1885,
2.07743,0.618321,0.72099,2.79759,0.268532,0.0158573,2.7986,0.0123181,1.37483,25.2054,
2.07368,0.710883,0.716096,2.83299,0.260294,0.00926239,2.83443,0.0104618,1.3739,25.2458,
2.05301,0.90047,0.732092,2.85973,0.394979,-0.0556546,2.87626,0.0228174,1.36636,25.3468,
2.01729,0.976843,0.726167,3.066,0.340926,0.037446,3.06076,0.00901437,1.36526,25.3671,
1.99287,1.00291,0.720917,3.03031,0.437799,0.0312706,3.02619,0.00848508,1.36407,25.3794,
1.95599,1.12697,0.719457,3.08268,0.433306,0.0283014,3.07798,0.0123825,1.36275,25.4339,
1.37855,1.93676,0.726868,0.402895,2.61234,-3.0356,2.78109,0.025944,1.35467,25.8897,
1.37808,1.9703,0.732945,0.496322,2.79898,-3.0964,2.6605,0.00732446,1.35372,25.9217,
1.32998,2.00756,0.73955,0.524946,2.7939,-3.09215,2.63344,0.0100334,1.35421,25.9382,
1.06917,2.1803,0.732491,0.759531,2.75083,-3.07046,2.41147,0.0126264,1.35297,26.0742,
1.16102,2.19882,0.772765,0.501649,2.7467,3.13382,2.64837,0.0102415,1.35335,26.0878,
0.900517,2.25308,0.730022,0.704362,2.69749,-3.09114,2.46654,0.0126483,1.35562,26.1555,
0.882514,2.25893,0.735907,0.701652,2.69306,-3.09411,2.46895,0.0108683,1.35574,26.17,
0.874465,2.28931,0.750412,0.602764,2.72926,3.10779,2.54516,0.012291,1.35664,26.1923,
