1130_4_led.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.21502,1.77852,0.563691,-0.0177393,-0.0025543,-2.39713,2.39719,0.01594,2.65413,10.4822,
1.22545,1.77801,0.56812,-0.0173786,0.0456875,-2.40252,2.40236,0.0137763,2.65413,10.5077,
1.21078,1.76591,0.564666,-0.0276479,0.0409575,-2.34797,2.34766,0.0162861,2.65411,10.5366,
1.22195,1.75805,0.565739,-0.0331261,0.0522028,-2.48881,2.48827,0.0157337,2.65401,10.5632,
1.2265,1.76827,0.572023,-0.0308048,0.115881,-2.3854,2.38505,0.0143595,2.65409,10.59,
1.27703,1.80096,0.568395,-0.0238399,-0.0287233,-2.43239,2.43287,0.0145302,2.65409,10.6184,
1.31982,1.83138,0.575395,-0.0199634,-0.00289614,-2.47488,2.47494,0.0140634,2.6537,10.6449,
1.24336,1.7588,0.555739,-0.0560242,-0.115529,-2.47092,2.47559,0.0154634,2.65336,10.676,
1.27951,1.78415,0.566021,-0.0254838,-0.0307379,-2.47939,2.47992,0.015702,2.65291,10.7038,
1.28404,1.78308,0.562334,-0.0487243,-0.0640955,-2.46559,2.46772,0.0142856,2.65273,10.73,
1.31642,1.80745,0.567781,-0.0392068,-0.0593053,-2.44957,2.45118,0.0170832,2.65218,10.7604,
1.30732,1.79211,0.566931,-0.0403628,-0.0313263,-2.4809,2.48176,0.0161924,2.65218,10.7878,
