0212_4_aru.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.20141,-0.202414,0.456814,1.09129,2.93307,-3.11315,2.05997,0.0107918,1.23854,25.5156,
-1.22351,-0.221949,0.453079,1.31016,2.98772,-3.0521,1.84436,0.0128446,1.24575,25.5323,
-1.20229,-0.20641,0.458751,1.08099,2.86729,-3.11015,2.07628,0.0131958,1.24575,25.5488,
-1.20615,-0.204849,0.457829,1.24595,2.85959,-3.09072,1.91742,0.01425,1.25105,25.5663,
-1.20038,-0.205704,0.461373,1.10709,2.73009,-3.07677,2.07421,0.0103827,1.25437,25.5811,
-1.17183,-0.170872,0.464443,1.06913,2.89223,-3.08326,2.08937,0.010669,1.25581,25.5952,
-1.21516,-0.233469,0.458571,0.980163,2.65653,-3.09286,2.20442,0.00960231,1.2572,25.6077,
-1.19901,-0.208707,0.461295,1.10548,2.7279,-3.07695,2.07608,0.00945544,1.25999,25.621,
-1.20169,-0.206322,0.458966,1.25334,2.87268,-3.02627,1.91898,0.00936055,1.25999,25.6361,
-1.17199,-0.179208,0.459944,1.04495,2.87238,3.12965,2.10547,0.0128186,1.26584,25.6555,
-1.21921,-0.225445,0.452449,1.37873,2.92644,-3.04435,1.78467,0.0122066,1.26904,25.6723,
-1.19164,-0.200746,0.452441,1.19157,3.07228,-3.09995,1.95258,0.014118,1.2717,25.6906,
-1.21855,-0.226929,0.452166,1.37792,2.93268,-3.04655,1.78432,0.00931239,1.27237,25.7036,
-1.19011,-0.197225,0.45521,1.28991,2.96713,-3.08652,1.86275,0.0121813,1.27597,25.7209,
-1.18961,-0.198881,0.454825,1.28937,2.97831,-3.0893,1.86198,0.0117905,1.2773,25.7375,
-1.1883,-0.199822,0.455353,1.28673,2.96514,-3.08689,1.86605,0.0126665,1.28098,25.7553,
-1.18775,-0.201406,0.454784,1.28622,2.97644,-3.08971,1.86524,0.0105717,1.28432,25.77,
-1.16438,-0.181703,0.461612,1.05562,2.87925,-3.08585,2.10368,0.0130315,1.28607,25.7887,
-1.16288,-0.184634,0.461488,1.05353,2.87571,-3.0862,2.10606,0.0119455,1.28779,25.8066,
-1.1629,-0.18467,0.461585,1.05353,2.87559,-3.08608,2.10609,0.0111854,1.29256,25.8213,
-1.16722,-0.183204,0.461791,1.23293,2.85817,-3.06375,1.93481,0.00912976,1.29256,25.8346,
-1.1668,-0.185241,0.462014,1.22968,2.84228,-3.0615,1.94061,0.0112467,1.29716,25.8536,
-1.1922,-0.218623,0.456124,1.23723,2.86431,-3.02942,1.93556,0.0173435,1.30125,25.8759,
-1.1819,-0.201173,0.450988,1.35024,3.05826,-3.08257,1.79589,0.0135987,1.30475,25.8933,
-1.13536,-0.157995,0.462937,1.06655,2.83517,-3.11632,2.09278,0.0107284,1.30565,25.9072,
-1.15498,-0.191717,0.461863,0.841161,2.73577,3.13103,2.31664,0.0101378,1.30641,25.9213,
-1.15141,-0.171859,0.45932,1.27652,2.97041,-3.05929,1.87875,0.0126109,1.31095,25.939,
-1.13377,-0.161007,0.462792,1.06448,2.83233,-3.11655,2.09506,0.012079,1.31343,25.9556,
-1.13093,-0.159546,0.462255,1.07144,2.87521,-3.11882,2.08374,0.011359,1.31778,25.9717,
-1.14952,-0.174452,0.459292,1.27334,2.9686,-3.05977,1.88204,0.0116291,1.32025,25.9898,
-1.12939,-0.162655,0.462332,1.06926,2.87124,-3.11901,2.08623,0.00980473,1.32186,26.0038,
-1.14633,-0.175921,0.456435,1.26825,2.96948,-3.06157,1.8868,0.0158708,1.32971,26.0487,
-1.14446,-0.178497,0.45646,1.26517,2.96763,-3.06193,1.89001,0.0105541,1.33237,26.0628,
-1.14443,-0.178519,0.456445,1.26514,2.96766,-3.06193,1.89004,0.011832,1.33461,26.078,
-1.09305,-0.130002,0.468055,1.051,2.84236,-3.08859,2.11179,0.0140631,1.33955,26.1082,
-1.09292,-0.129817,0.467084,1.0509,2.84369,-3.08812,2.11182,0.0102239,1.34266,26.122,
-1.12525,-0.166858,0.461146,1.23072,2.84473,-3.03046,1.94481,0.011148,1.34266,26.1389,
-1.1073,-0.149685,0.457265,1.11381,3.05653,-3.11524,2.03013,0.0130811,1.34522,26.1559,
-1.13944,-0.176356,0.454806,1.41133,2.99518,-3.04742,1.74356,0.0121582,1.35031,26.172,
-1.13749,-0.185147,0.453707,1.25396,2.96479,-3.06442,1.90115,0.00946903,1.35069,26.1866,
-1.1106,-0.152787,0.457346,1.26481,2.95862,-3.09854,1.88717,0.0102177,1.3555,26.2034,
-1.10935,-0.153796,0.457696,1.26188,2.94541,-3.09615,1.89153,0.0102484,1.35968,26.2227,
-1.08708,-0.138407,0.464916,1.04278,2.83479,-3.0903,2.12045,0.0134966,1.36348,26.2411,
-1.07159,-0.116758,0.463338,1.13347,3.03794,-3.07695,2.01383,0.00978827,1.36505,26.2553,
-1.07818,-0.138515,0.466139,0.874587,2.71561,3.13608,2.28692,0.0180886,1.37107,26.2869,
-1.08533,-0.141419,0.463819,1.04102,2.83331,-3.09025,2.12235,0.0145226,1.37398,26.3048,
-1.06936,-0.122,0.46247,1.12634,3.06559,-3.08202,2.01899,0.00879025,1.37596,26.3163,
