1130_4_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.20112,1.80603,0.498581,-0.109053,-0.034375,-2.46427,2.46729,0,0,9.58753,
1.20386,1.80642,0.498425,-0.111938,-0.0278036,-2.46217,2.4649,0,0,9.6132,
1.20386,1.80642,0.498425,-0.111938,-0.0278036,-2.46217,2.4649,0,0,9.64329,
1.20981,1.80657,0.497727,-0.115753,-0.0279866,-2.46162,2.46449,0,0,9.6707,
1.20981,1.80657,0.497727,-0.115753,-0.0279866,-2.46162,2.46449,0,0,9.6959,
1.21567,1.80625,0.497477,-0.108121,-0.0296203,-2.46292,2.46563,0,0,9.72562,
1.2176,1.80595,0.497292,-0.112264,-0.0293951,-2.46264,2.46547,0,0,9.75269,
1.22142,1.80565,0.497183,-0.108836,-0.0276586,-2.46247,2.46509,0,0,9.7895,
1.22296,1.80557,0.497041,-0.11835,-0.026527,-2.46128,2.46415,0,0,9.81107,
1.22612,1.80478,0.496855,-0.111536,-0.0263072,-2.46218,2.46481,0,0,9.8389,
1.22756,1.80417,0.496794,-0.109203,-0.0263412,-2.4627,2.46525,0,0,9.86374,
1.22756,1.80417,0.496794,-0.109203,-0.0263412,-2.4627,2.46525,0,0,9.89426,
1.23332,1.80278,0.496451,-0.100916,-0.0273147,-2.46257,2.46491,0,0,9.92312,
1.23523,1.80209,0.496272,-0.109728,-0.0294162,-2.46432,2.46707,0,0,9.94962,
1.2367,1.80145,0.496087,-0.115974,-0.0291615,-2.46189,2.46484,0,0,9.97779,
1.24091,1.79975,0.495875,-0.104393,-0.0270177,-2.4637,2.46614,0,0,10.0062,
1.24231,1.7992,0.495778,-0.111552,-0.0263916,-2.46186,2.46449,0,0,10.0307,
1.24432,1.79823,0.495648,-0.109436,-0.0272403,-2.46259,2.4652,0,0,10.0639,
1.24913,1.79556,0.495338,-0.106185,-0.0247061,-2.46245,2.46481,0,0,10.0922,
1.25201,1.7938,0.495297,-0.107227,-0.0304984,-2.46393,2.46666,0,0,10.1199,
1.25201,1.7938,0.495297,-0.107227,-0.0304984,-2.46393,2.46666,0,0,10.1453,
1.25367,1.79288,0.495094,-0.102224,-0.0239966,-2.46317,2.46537,0,0,10.1719,
1.25367,1.79288,0.495094,-0.102224,-0.0239966,-2.46317,2.46537,0,0,10.1994,
1.26029,1.78805,0.494412,-0.110819,-0.0220206,-2.45961,2.46196,0,0,10.2304,
1.26071,1.78763,0.494272,-0.115934,-0.0241051,-2.46089,2.46353,0,0,10.2562,
1.26357,1.78516,0.494172,-0.102984,-0.0221428,-2.46321,2.46533,0,0,10.2851,
1.2664,1.78292,0.49387,-0.10648,-0.0245006,-2.46042,2.46278,0,0,10.3138,
1.26973,1.78,0.493592,-0.107806,-0.0266912,-2.46189,2.46441,0,0,10.3395,
1.27296,1.77695,0.493441,-0.10616,-0.0298587,-2.46403,2.46668,0,0,10.3708,
1.27296,1.77695,0.493441,-0.10616,-0.0298587,-2.46403,2.46668,0,0,10.3969,
1.27296,1.77695,0.493441,-0.10616,-0.0298587,-2.46403,2.46668,0,0,10.4221,
1.27883,1.77056,0.492867,-0.105129,-0.0300639,-2.46241,2.46504,0,0,10.4513,
1.27921,1.77003,0.492753,-0.113992,-0.0283058,-2.46177,2.4646,0,0,10.4823,
1.28428,1.76424,0.492491,-0.106765,-0.0259508,-2.46601,2.46846,0,0,10.5078,
1.28659,1.76152,0.492196,-0.113955,-0.0332861,-2.46343,2.46657,0,0,10.5367,
1.28838,1.7593,0.492152,-0.105893,-0.029746,-2.46264,2.46528,0,0,10.5632,
1.29062,1.75651,0.492052,-0.0964931,-0.0307759,-2.4629,2.46529,0,0,10.59,
1.29062,1.75651,0.492052,-0.0964931,-0.0307759,-2.4629,2.46529,0,0,10.6184,
1.29461,1.75113,0.491604,-0.101462,-0.031267,-2.46425,2.46683,0,0,10.645,
1.29687,1.74798,0.491384,-0.102589,-0.0301725,-2.46338,2.46594,0,0,10.676,
1.29993,1.7438,0.491165,-0.103222,-0.0299491,-2.46452,2.46708,0,0,10.7039,
1.30083,1.74243,0.491002,-0.101647,-0.0315384,-2.46542,2.46801,0,0,10.7301,
1.30439,1.73715,0.49079,-0.0997688,-0.0340965,-2.46483,2.46751,0,0,10.7605,
1.30439,1.73715,0.49079,-0.0997688,-0.0340965,-2.46483,2.46751,0,0,10.7878,
1.30439,1.73715,0.49079,-0.0997688,-0.0340965,-2.46483,2.46751,0,0,10.8161,
1.31035,1.72764,0.490248,-0.122304,-0.033205,-2.4661,2.46954,0,0,10.8453,
1.31327,1.7234,0.490381,-0.0949653,-0.0306763,-2.46715,2.46948,0,0,10.8709,
1.31459,1.72131,0.490381,-0.0997181,-0.0321081,-2.46728,2.46985,0,0,10.8966,
1.31459,1.72131,0.490381,-0.0997181,-0.0321081,-2.46728,2.46985,0,0,10.9264,
1.32016,1.7118,0.490202,-0.0940536,-0.030738,-2.46475,2.46705,0,0,10.9556,
1.32102,1.71024,0.490196,-0.0930596,-0.0313443,-2.46555,2.46785,0,0,10.9831,
1.32407,1.705,0.4901,-0.0941961,-0.0332683,-2.46527,2.46771,0,0,11.0126,
1.32616,1.7011,0.490145,-0.0969436,-0.0331334,-2.46616,2.46869,0,0,11.0421,
1.32925,1.69559,0.490101,-0.100103,-0.0339308,-2.46934,2.47201,0,0,11.0687,
1.32968,1.69483,0.49004,-0.103324,-0.0326485,-2.46994,2.47265,0,0,11.0942,
1.33194,1.69086,0.490075,-0.0950885,-0.0369549,-2.46688,2.46955,0,0,11.1241,
1.33923,1.67694,0.489972,-0.0931811,-0.0393538,-2.46962,2.47235,0,0,11.2047,
1.34086,1.6736,0.490115,-0.0939031,-0.0394227,-2.46898,2.47173,0,0,11.2452,
1.3427,1.67025,0.490194,-0.093587,-0.0388462,-2.46802,2.47074,0,0,11.2648,
1.34621,1.66345,0.490273,-0.0872774,-0.0416841,-2.46898,2.47162,0,0,11.3045,
1.34828,1.65914,0.490414,-0.0891235,-0.0409061,-2.46927,2.47193,0,0,11.3229,
1.34955,1.65646,0.490439,-0.0885984,-0.0414247,-2.4694,2.47207,0,0,11.3477,
1.34955,1.65646,0.490439,-0.0885984,-0.0414247,-2.4694,2.47207,0,0,11.3732,
1.34955,1.65646,0.490439,-0.0885984,-0.0414247,-2.4694,2.47394,0,0,11.4002,
1.35385,1.64765,0.490647,-0.0872934,-0.0408837,-2.47105,2.47364,0,0,11.432,
1.35385,1.64765,0.490647,-0.0872934,-0.0408837,-2.47105,2.47364,0,0,11.4572,
1.36113,1.63258,0.490861,-0.0855408,-0.0424882,-2.47211,2.47472,0,0,11.4865,
1.36113,1.63258,0.490861,-0.0855408,-0.0424882,-2.47211,2.47472,0,0,11.5114,
1.36552,1.62358,0.490714,-0.0847353,-0.0443459,-2.47006,2.47274,0,0,11.5411,
1.36763,1.61905,0.49077,-0.0797794,-0.0445701,-2.4706,2.4731,0,0,11.5691,
1.36886,1.6163,0.490718,-0.0957522,-0.0454696,-2.4701,2.47326,0,0,11.5967,
1.36932,1.61532,0.490779,-0.0893371,-0.0444024,-2.47103,2.47388,0,0,11.6242,
1.37291,1.60799,0.490751,-0.0904677,-0.0443602,-2.47433,2.47721,0,0,11.655,
1.37291,1.60799,0.490751,-0.0904677,-0.0443602,-2.47433,2.47721,0,0,11.6807,
1.37766,1.59795,0.490557,-0.0838102,-0.0453553,-2.47091,2.4736,0,0,11.7091,
1.37766,1.59795,0.490557,-0.0838102,-0.0453553,-2.47091,2.4736,0,0,11.7368,
