1130_4_led.csv
x,y,z,st_x,st_y,st_z,r,p,y,ori,ms,dpth,t
1.20516,1.81587,0.565274,0,0,0,-0.0340454,-0.016059,-2.35239,2.35281,0.00893807,2.64961,9.50766,
1.23601,1.82894,0.573769,0,0,0,-0.0331049,0.0375384,-2.47049,2.47009,0.0122209,2.65104,9.52833,
1.25194,1.83847,0.571081,0,0,0,-0.0432064,-0.0193891,-2.47298,2.4736,0.0112991,2.65157,9.54343,
1.25504,1.84368,0.576651,0,0,0,-0.015574,0.0386687,-2.4237,2.42356,0.0108469,2.65157,9.55996,
1.19893,1.7679,0.5685,0,0,0,-0.0548716,0.0742007,-2.63646,2.63497,0.00840735,2.65207,9.57383,
1.24243,1.82065,0.576081,0,0,0,-0.0480096,0.0920713,-2.42492,2.42372,0.0130262,2.65326,9.59582,
1.2368,1.81292,0.575742,0,0,0,-0.0279713,0.104176,-2.42296,2.4226,0.00878549,2.65329,9.60778,
1.23271,1.79942,0.567919,0,0,0,-0.025041,0.00094896,-2.47072,2.47076,0.0111339,2.6536,9.62797,
1.20311,1.78754,0.57035,0,0,0,-0.020819,0.0853075,-2.29839,2.29837,0.0114701,2.6536,9.64281,
1.20971,1.77523,0.567077,0,0,0,-0.0247511,0.0428857,-2.44551,2.4452,0.00976515,2.6536,9.65888,
1.26415,1.81087,0.575082,0,0,0,-0.0409628,0.0693419,-2.5208,2.5199,0.00794911,2.65412,9.67314,
1.21502,1.77852,0.563691,0,0,0,-0.0177393,-0.0025543,-2.39713,2.39719,0.0101821,2.65413,9.69422,
1.22545,1.77801,0.56812,0,0,0,-0.0173786,0.0456875,-2.40252,2.40236,0.00772858,2.65413,9.70637,
1.21078,1.76591,0.564666,0,0,0,-0.0276479,0.0409575,-2.34797,2.34766,0.00985837,2.65411,9.72504,
1.22195,1.75805,0.565739,0,0,0,-0.0331261,0.0522028,-2.48881,2.48827,0.00871634,2.65398,9.74136,
1.2265,1.76827,0.572023,0,0,0,-0.0308048,0.115881,-2.3854,2.38505,0.00928545,2.65409,9.75888,
1.27703,1.80096,0.568395,0,0,0,-0.0238399,-0.0287233,-2.43239,2.43287,0.00811648,2.65409,9.77281,
1.31982,1.83138,0.575395,0,0,0,-0.0199634,-0.00289614,-2.47488,2.47494,0.00837302,2.65355,9.79121,
1.24336,1.7588,0.555739,0,0,0,-0.0560242,-0.115529,-2.47092,2.47559,0.00789714,2.65336,9.80769,
1.27951,1.78415,0.566021,0,0,0,-0.0254838,-0.0307379,-2.47939,2.47992,0.00910497,2.65291,9.82378,
1.28404,1.78308,0.562334,0,0,0,-0.0487243,-0.0640955,-2.46559,2.46772,0.00799131,2.65273,9.84087,
1.31642,1.80745,0.567781,0,0,0,-0.0392068,-0.0593053,-2.44957,2.45118,0.00944948,2.65218,9.85896,
1.30732,1.79211,0.566931,0,0,0,-0.0403628,-0.0313263,-2.4809,2.48176,0.00817394,2.65218,9.87404,
1.27726,1.76773,0.569893,0,0,0,-0.0195355,0.035986,-2.4249,2.4247,0.00995755,2.65123,9.89346,
1.27776,1.75677,0.56633,0,0,0,-0.0405711,0.00235336,-2.48749,2.48758,0.00794411,2.65091,9.90884,
1.24705,1.72198,0.556664,0,0,0,-0.0567363,-0.0530813,-2.49735,2.49936,0.0111852,2.65034,9.92697,
1.26658,1.73448,0.558573,0,0,0,-0.0538806,-0.0504066,-2.4946,2.49642,0.00793386,2.65001,9.94078,
1.21032,1.67966,0.554828,0,0,0,-0.0619181,0.017307,-2.53071,2.5305,0.00878239,2.65001,9.96031,
1.281,1.73806,0.560267,0,0,0,-0.0347801,-0.0752575,-2.4858,2.4877,0.00830197,2.64858,9.97397,
1.32083,1.77388,0.567407,0,0,0,-0.0240681,-0.0493053,-2.39018,2.39107,0.00866437,2.64788,9.99236,
1.2532,1.71483,0.562167,0,0,0,-0.0290464,0.0362784,-2.37363,2.37333,0.0101855,2.64732,10.0103,
1.28745,1.72703,0.563998,0,0,0,-0.0376331,0.0159284,-2.45306,2.45291,0.00860476,2.64647,10.0278,
1.26429,1.71012,0.565959,0,0,0,-0.0246647,0.0557949,-2.41914,2.41881,0.00980687,2.64553,10.0451,
1.31988,1.73821,0.563751,0,0,0,-0.0377842,-0.0493165,-2.50697,2.50822,0.00948834,2.64529,10.0612,
1.3055,1.7231,0.569376,0,0,0,-0.033748,0.0628335,-2.47755,2.47692,0.00914526,2.64463,10.0762,
1.25115,1.68545,0.554862,0,0,0,-0.0350832,-0.048009,-2.36407,2.36528,0.00948858,2.64214,10.1202,
1.33,1.71446,0.571441,0,0,0,-0.0356504,0.0480449,-2.52908,2.5285,0.00758219,2.64051,10.1596,
1.21776,1.64189,0.557733,0,0,0,-0.0148137,0.043882,-2.28719,2.28711,0.0111048,2.64051,10.1734,
1.2645,1.66985,0.564782,0,0,0,-0.00753379,0.0572961,-2.33893,2.33907,0.0106432,2.63919,10.1876,
1.33032,1.70739,0.569799,0,0,0,-0.0130838,0.00768506,-2.41692,2.41689,0.00886011,2.63825,10.1985,
1.36059,1.71967,0.568327,0,0,0,-0.0891146,0.0213001,-2.5535,2.55319,0.0106919,2.6376,10.213,
1.31881,1.67849,0.567822,0,0,0,-0.0165014,0.022702,-2.49914,2.49902,0.00887728,2.6376,10.2271,
1.35363,1.70378,0.572407,0,0,0,-0.0188701,0.0360524,-2.4626,2.4624,0.00932813,2.63577,10.2437,
1.28022,1.64807,0.563336,0,0,0,-0.0135327,0.03135,-2.36903,2.36894,0.00926208,2.63577,10.2625,
1.28759,1.6499,0.564587,0,0,0,-0.00491651,0.0492419,-2.35111,2.35124,0.00862741,2.63577,10.2775,
1.28351,1.63192,0.55947,0,0,0,-0.0323022,-0.0208285,-2.44116,2.44163,0.0100083,2.63254,10.2967,
1.37075,1.69068,0.577104,0,0,0,-0.0194925,0.0763182,-2.44524,2.44506,0.00762391,2.63254,10.3091,
1.34046,1.65948,0.56725,0,0,0,-0.0198246,-0.00624671,-2.47669,2.47679,0.00867367,2.63075,10.3279,
1.35639,1.6645,0.570466,0,0,0,-0.0279075,0.0125637,-2.49374,2.49365,0.00903583,2.62975,10.3443,
1.29887,1.62916,0.566016,0,0,0,-0.00386325,0.0630735,-2.35458,2.35487,0.00876212,2.62907,10.3613,
1.30782,1.62664,0.563754,0,0,0,-0.02277,0.0388524,-2.35695,2.35672,0.00835824,2.62884,10.377,
1.36207,1.64992,0.572375,0,0,0,-0.028136,0.0530196,-2.49527,2.49483,0.00869203,2.62736,10.3944,
1.33408,1.61915,0.56592,0,0,0,-0.0248013,0.0190199,-2.53205,2.53189,0.00836968,2.62736,10.4111,
1.3431,1.62322,0.56438,0,0,0,-0.028907,-0.019108,-2.47382,2.4742,0.00812197,2.62534,10.4285,
1.34963,1.61781,0.569563,0,0,0,-0.028262,0.0459551,-2.53461,2.53419,0.00905061,2.62534,10.4453,
1.30687,1.59411,0.565827,0,0,0,-0.0116371,0.0696123,-2.38318,2.38327,0.00904727,2.62357,10.4635,
1.3754,1.62441,0.567212,0,0,0,-0.0353933,-0.0035558,-2.52704,2.52721,0.0127621,2.622,10.4839,
1.23565,1.53998,0.560915,0,0,0,0.00248206,0.118284,-2.2553,2.25711,0.0126116,2.622,10.4991,
1.33196,1.59613,0.565603,0,0,0,-0.0107619,0.0361144,-2.36089,2.36084,0.011622,2.622,10.5155,
1.30413,1.56893,0.562179,0,0,0,-0.0163524,0.0532228,-2.32868,2.32858,0.0138879,2.61973,10.5349,
1.34965,1.59408,0.569764,0,0,0,0.00867445,0.0774911,-2.36639,2.36734,0.00853539,2.61973,10.5461,
1.37788,1.5969,0.567988,0,0,0,-0.0119206,0.0240121,-2.50357,2.50349,0.00923634,2.61858,10.5636,
1.37446,1.58728,0.562179,0,0,0,-0.02994,-0.0597598,-2.49129,2.49256,0.00994015,2.61734,10.5806,
1.39505,1.59201,0.576889,0,0,0,-0.0161111,0.112384,-2.55923,2.55929,0.00816631,2.61679,10.5972,
1.29326,1.53179,0.559555,0,0,0,0.00313731,0.0539913,-2.3464,2.34679,0.010289,2.61583,10.616,
1.32415,1.53784,0.555945,0,0,0,-0.0241632,-0.0163977,-2.42853,2.42881,0.0104213,2.61443,10.6323,
1.36347,1.56538,0.563515,0,0,0,-0.000440695,0.00819699,-2.39611,2.39612,0.0080564,2.61387,10.6466,
1.42458,1.59547,0.567158,0,0,0,-0.00947955,-0.018011,-2.46204,2.46216,0.00904322,2.61387,10.6635,
1.30961,1.51811,0.555437,0,0,0,0.00152567,0.00933097,-2.33661,2.33663,0.0101182,2.61207,10.6814,
1.38759,1.54934,0.566211,0,0,0,-0.00277237,0.00898298,-2.55036,2.55036,0.0105391,2.61147,10.7007,
1.39715,1.55049,0.564761,0,0,0,-0.0205379,0.0073163,-2.52967,2.52963,0.0125451,2.61072,10.7181,
1.274,1.47119,0.551655,0,0,0,-0.000820493,0.0478645,-2.40025,2.40045,0.0190134,2.60903,10.7433,
1.34093,1.51549,0.558877,0,0,0,-0.00521748,0.0294187,-2.36135,2.36137,0.0122652,2.60903,10.7598,
1.33016,1.50175,0.561156,0,0,0,0.0100166,0.0721527,-2.36252,2.36342,0.0112169,2.60802,10.7732,
1.38605,1.5218,0.560649,0,0,0,0.0124546,-0.0258892,-2.50583,2.50574,0.0085299,2.60802,10.7853,
1.41747,1.5352,0.563293,0,0,0,0.0101394,-0.0372562,-2.54652,2.54644,0.00884581,2.60802,10.7984,
1.41445,1.52756,0.565215,0,0,0,-0.00389235,0.0185259,-2.52263,2.52262,0.0155849,2.60589,10.8213,
1.42512,1.53465,0.566619,0,0,0,0.0168749,0.0142302,-2.47071,2.47087,0.0150909,2.60496,10.8397,
1.32726,1.46325,0.553019,0,0,0,0.0033737,0.0153274,-2.4702,2.47025,0.0092063,2.60454,10.8522,
1.33667,1.47309,0.561212,0,0,0,0.0145208,0.119483,-2.34247,2.34487,0.00929761,2.60422,10.8645,
1.34297,1.47189,0.55726,0,0,0,0.0101799,0.0361481,-2.37869,2.37902,0.0191298,2.60227,10.8929,
1.42125,1.50406,0.566959,0,0,0,-0.00205665,0.0533035,-2.5193,2.51948,0.0086987,2.60168,10.9055,
1.42773,1.50867,0.563047,0,0,0,0.0112672,-0.00439052,-2.45866,2.45865,0.00993872,2.6012,10.9177,
1.32753,1.43473,0.552139,0,0,0,0.00423376,0.0300668,-2.49404,2.49418,0.00858188,2.60084,10.932,
1.42978,1.49191,0.560019,0,0,0,0.0121458,-0.0363276,-2.54938,2.54927,0.00990939,2.5994,10.9489,
1.44757,1.4977,0.565266,0,0,0,0.00972211,0.0169297,-2.57334,2.57345,0.0114875,2.59906,10.9685,
1.3428,1.44008,0.556483,0,0,0,0.0124276,0.0529253,-2.37338,2.374,0.0153601,2.5977,10.9894,
1.44707,1.49595,0.567529,0,0,0,0.0233317,0.0391622,-2.46473,2.46537,0.0132151,2.59643,11.0052,
1.29417,1.39839,0.5517,0,0,0,0.00592528,0.0822092,-2.37413,2.37506,0.00894332,2.59643,11.0166,
1.45739,1.48717,0.563097,0,0,0,0.0083745,-0.0198892,-2.52894,2.5289,0.0124161,2.59508,11.0381,
1.42464,1.47084,0.564799,0,0,0,0.030883,0.047649,-2.4142,2.41524,0.00909734,2.59404,11.0494,
1.43249,1.47245,0.556257,0,0,0,0.0273664,-0.102353,-2.40166,2.40135,0.0180643,2.59255,11.0769,
1.3619,1.41166,0.559894,0,0,0,0.00504518,0.102665,-2.54533,2.5464,0.00754261,2.59145,11.0861,
1.41506,1.44237,0.54678,0,0,0,0.00349993,-0.165598,-2.52453,2.52642,0.0087688,2.59048,11.1013,
1.43965,1.46218,0.573451,0,0,0,0.0429343,0.163468,-2.40376,2.41002,0.0100403,2.58927,11.1154,
1.39122,1.41502,0.546448,0,0,0,-0.0187809,-0.122248,-2.56214,2.56443,0.0155911,2.58715,11.1405,
1.4582,1.45793,0.575507,0,0,0,0.0429573,0.16996,-2.52484,2.53093,0.00855947,2.58667,11.1511,
1.43568,1.43441,0.556259,0,0,0,0.00214399,-0.0518304,-2.59469,2.59483,0.00896072,2.58667,11.1654,
1.45568,1.45149,0.556583,0,0,0,0.0134508,-0.0875974,-2.49149,2.49156,0.0102851,2.58667,11.1843,
1.36301,1.37783,0.550031,0,0,0,-0.0042975,-0.0142225,-2.64211,2.64216,0.00982928,2.58321,11.2008,
1.45982,1.44283,0.554097,0,0,0,0.0102829,-0.129756,-2.53167,2.53233,0.025651,2.58,11.2337,
1.43634,1.42967,0.570211,0,0,0,0.0322701,0.146118,-2.46603,2.47035,0.0112698,2.57839,11.2474,
1.41296,1.40129,0.554529,0,0,0,0.0121395,-0.032192,-2.5979,2.59779,0.0113261,2.57678,11.2629,
1.4294,1.41155,0.550384,0,0,0,0.00504522,-0.11472,-2.57371,2.57439,0.0131242,2.57547,11.2796,
1.47127,1.43673,0.562841,0,0,0,0.0210299,-0.0135017,-2.5459,2.54581,0.00870347,2.57547,11.2906,
1.4464,1.42546,0.564864,0,0,0,0.0409127,0.0349814,-2.48836,2.48932,0.0084126,2.57283,11.3014,
1.47036,1.43755,0.55376,0,0,0,0.00296327,-0.148187,-2.45712,2.45885,0.00766945,2.57143,11.3152,
1.42924,1.41223,0.567119,0,0,0,0.0364922,0.11221,-2.41361,2.41698,0.00972342,2.56843,11.3341,
1.39243,1.37361,0.549451,0,0,0,0.0043202,-0.0491199,-2.59064,2.5907,0.00957584,2.56708,11.3522,
1.43519,1.40888,0.561524,0,0,0,0.0318609,0.02929,-2.42611,2.42676,0.00976205,2.56613,11.3681,
1.44433,1.40866,0.560963,0,0,0,0.0300214,0.00599156,-2.48898,2.48915,0.0126927,2.56257,11.3887,
1.4465,1.40716,0.565785,0,0,0,0.0255666,0.0744092,-2.49835,2.49982,0.0121121,2.56088,11.404,
1.41614,1.38357,0.560402,0,0,0,0.0261426,0.0428219,-2.53272,2.53347,0.00963759,2.55927,11.4189,
1.40973,1.37584,0.556431,0,0,0,0.018289,0.015262,-2.55334,2.55352,0.0103357,2.55666,11.4369,
1.45019,1.39999,0.56725,0,0,0,0.0451652,0.10028,-2.54186,2.54506,0.0103741,2.55446,11.4538,
1.53623,1.446,0.572212,0,0,0,0.019557,0.0074434,-2.60687,2.60697,0.0101154,2.55218,11.4698,
1.46431,1.40938,0.559262,0,0,0,0.0170431,-0.0273472,-2.49142,2.49128,0.00856972,2.54686,11.516,
1.41543,1.36411,0.552068,0,0,0,0.00168246,-0.0357896,-2.65946,2.65951,0.00884843,2.54388,11.5284,
1.44708,1.39546,0.558336,0,0,0,0.0262159,-0.00816488,-2.4879,2.48786,0.035254,2.53458,11.5816,
1.41866,1.37215,0.555976,0,0,0,0.0208879,0.0174081,-2.51032,2.51056,0.00966096,2.53236,11.594,
1.43973,1.38842,0.558897,0,0,0,0.0195899,0.0210826,-2.45473,2.45501,0.00887322,2.53115,11.6047,
1.39997,1.3597,0.553635,0,0,0,0.0145345,0.015756,-2.51039,2.51054,0.00821114,2.52952,11.6184,
1.39204,1.35692,0.554702,0,0,0,0.027129,0.0461008,-2.47881,2.47968,0.0185494,2.52425,11.6451,
1.38997,1.34719,0.550656,0,0,0,0.0113786,-0.00543843,-2.56999,2.56997,0.00845909,2.52307,11.6559,
1.37928,1.34123,0.553644,0,0,0,0.0293142,0.0555612,-2.55735,2.55847,0.00913405,2.52072,11.6707,
1.36394,1.33289,0.55259,0,0,0,0.0258971,0.0536065,-2.54587,2.54684,0.0119712,2.51713,11.6884,
1.35975,1.32807,0.549185,0,0,0,0.016742,0.0115787,-2.56445,2.56458,0.0126116,2.51347,11.7067,
1.37614,1.33845,0.551818,0,0,0,0.0162934,0.0495345,-2.56526,2.56586,0.0182352,2.51026,11.7301,
1.35975,1.32681,0.545693,0,0,0,0.0119984,-0.0130027,-2.57096,2.5709,0.00841761,2.50699,11.7405,
1.37728,1.33838,0.551646,0,0,0,0.0153785,0.0472197,-2.57485,2.57539,0.00879383,2.50507,11.7515,
1.3719,1.33366,0.550926,0,0,0,0.00863895,0.0315864,-2.59474,2.59495,0.00981331,2.50182,11.7699,
1.3708,1.3315,0.547171,0,0,0,0.0019654,-0.000114966,-2.60177,2.60177,0.011723,2.49906,11.7898,
1.36695,1.33073,0.547756,0,0,0,0.0144496,0.00195201,-2.58438,2.58441,0.0168054,2.49172,11.8118,
1.38369,1.34357,0.54759,0,0,0,0.00933752,-0.0352505,-2.54987,2.54981,0.00933814,2.49172,11.8243,
1.382,1.3404,0.549119,0,0,0,0.00387554,5.74734e-05,-2.57955,2.57955,0.00812793,2.48888,11.8365,
1.38008,1.34221,0.55091,0,0,0,0.00201779,0.0339241,-2.53491,2.53503,0.0128543,2.48325,11.8584,
1.35898,1.33295,0.547442,0,0,0,0.0166065,-0.00406524,-2.51042,2.51041,0.0194826,2.47904,11.8855,
1.36113,1.33578,0.552003,0,0,0,0.0221038,0.0544006,-2.49712,2.49801,0.00889325,2.47468,11.8977,
1.28107,1.29692,0.540677,0,0,0,0.0240487,0.0387494,-2.39212,2.39279,0.00959706,2.47177,11.9098,
1.34821,1.32939,0.54746,0,0,0,0.0228008,0.0194637,-2.48435,2.48465,0.00883698,2.46805,11.9235,
1.34461,1.32197,0.547994,0,0,0,0.00539712,0.0415493,-2.54919,2.54944,0.0153694,2.46805,11.9473,
1.35822,1.33729,0.55581,0,0,0,0.0187338,0.10933,-2.47121,2.4733,0.0167887,2.46193,11.969,
1.35028,1.33101,0.553067,0,0,0,0.0296077,0.0601719,-2.51798,2.51924,0.00964928,2.45668,11.9811,
1.34887,1.33037,0.549197,0,0,0,0.00741255,0.0380298,-2.52396,2.52422,0.00917196,2.45668,11.9922,
1.34586,1.32988,0.546658,0,0,0,0.0141839,0.0118542,-2.50573,2.50585,0.0102897,2.44961,12.0058,
1.33568,1.32394,0.546153,0,0,0,0.0113329,0.0232463,-2.50088,2.50107,0.0111103,2.44635,12.027,
1.36403,1.33871,0.550492,0,0,0,0.00483972,0.0228584,-2.55244,2.55254,0.0142803,2.44014,12.0472,
1.34151,1.33016,0.545561,0,0,0,0.00242657,-0.00705064,-2.48433,2.48433,0.00904202,2.44014,12.0593,
1.35073,1.33676,0.549519,0,0,0,0.00870844,0.0230309,-2.49098,2.49113,0.00854111,2.43445,12.0722,
1.32411,1.3196,0.548468,0,0,0,0.0124015,0.0427041,-2.51668,2.51711,0.0162692,2.43119,12.0989,
1.33277,1.32622,0.549198,0,0,0,0.00439692,0.0415387,-2.51185,2.51208,0.017256,2.42372,12.1209,
1.31577,1.31617,0.548255,0,0,0,0.00773488,0.0475358,-2.50607,2.50645,0.00838447,2.41711,12.1316,
1.31917,1.32039,0.548227,0,0,0,0.00390969,0.0452575,-2.49211,2.49237,0.0084424,2.41711,12.1432,
1.34333,1.33143,0.5512,0,0,0,-0.00137962,0.0405522,-2.5577,2.55779,0.0126939,2.41379,12.1635,
1.32187,1.3242,0.551813,0,0,0,-0.000981434,0.0924627,-2.47948,2.48017,0.0118053,2.40953,12.1781,
1.31781,1.31979,0.549488,0,0,0,-0.00362511,0.0453505,-2.53596,2.53604,0.00826311,2.40628,12.1912,
1.3502,1.32962,0.554975,0,0,0,-0.0105971,0.0801817,-2.63476,2.63476,0.0108232,2.40026,12.2099,
1.36619,1.3324,0.55339,0,0,0,-0.0256023,0.0355085,-2.73411,2.73375,0.0140765,2.39411,12.2304,
1.28504,1.2989,0.544342,0,0,0,-0.0123282,0.0259501,-2.5563,2.5562,0.0134511,2.39069,12.2477,
1.29845,1.31277,0.548155,0,0,0,-0.00382542,0.0435456,-2.48821,2.48829,0.0163076,2.38901,12.2684,
1.25642,1.27965,0.543324,0,0,0,-0.0159585,0.0525524,-2.60073,2.60052,0.00929737,2.38901,12.2798,
1.30017,1.31537,0.544858,0,0,0,-0.00724951,-0.0111835,-2.50193,2.50198,0.00846386,2.37563,12.2919,
1.31245,1.30727,0.54927,0,0,0,-0.00785353,0.0316472,-2.69697,2.69691,0.00973487,2.37563,12.3091,
1.29974,1.32033,0.543645,0,0,0,-0.00883723,-0.0605622,-2.46399,2.46459,0.0114388,2.36781,12.3263,
1.3009,1.32019,0.541662,0,0,0,-0.0107197,-0.0714424,-2.48551,2.48633,0.0119395,2.36502,12.3441,
1.26071,1.29829,0.531042,0,0,0,-0.0198438,-0.153412,-2.45036,2.45403,0.0099709,2.36141,12.3593,
1.23307,1.27477,0.542226,0,0,0,-0.0106872,0.0527681,-2.53906,2.53901,0.00855732,2.35419,12.3747,
1.2159,1.26434,0.542061,0,0,0,0.017807,0.0744235,-2.56208,2.56317,0.00852418,2.35329,12.392,
1.24057,1.28291,0.547532,0,0,0,0.0109037,0.101991,-2.51575,2.51715,0.009727,2.35329,12.4095,
1.24355,1.27993,0.542633,0,0,0,4.87924e-06,0.00458778,-2.6142,2.61421,0.00900984,2.34053,12.4243,
1.25167,1.29027,0.540534,0,0,0,-0.0165766,-0.0616647,-2.53858,2.53941,0.00744677,2.34053,12.4398,
1.21732,1.26941,0.533182,0,0,0,-0.0272436,-0.112533,-2.54857,2.55112,0.00805688,2.33689,12.4559,
1.21992,1.27945,0.534291,0,0,0,-0.0206078,-0.0994307,-2.46398,2.46591,0.0158451,2.32757,12.4821,
1.22644,1.27872,0.541399,0,0,0,-0.00368367,-0.028432,-2.5354,2.53551,0.00893545,2.32116,12.493,
1.2669,1.30845,0.543228,0,0,0,-0.0209045,-0.0574409,-2.48162,2.48254,0.013592,2.31922,12.5125,
1.23061,1.27978,0.539526,0,0,0,-0.0153275,-0.0638435,-2.55805,2.55887,0.0120833,2.3137,12.5278,
1.17473,1.25143,0.536981,0,0,0,0.00034254,-0.0217342,-2.51524,2.51528,0.00813437,2.31015,12.5402,
1.18146,1.25446,0.536472,0,0,0,-0.0126283,-0.0254699,-2.52368,2.52391,0.0100908,2.30542,12.5597,
1.2168,1.27903,0.538776,0,0,0,-0.0112224,-0.0942737,-2.52231,2.52356,0.00834775,2.30356,12.5737,
1.20375,1.26693,0.534562,0,0,0,-0.0140982,-0.103868,-2.57988,2.5814,0.00861025,2.29596,12.5904,
1.19713,1.26338,0.544544,0,0,0,-0.00762786,0.0437095,-2.60163,2.6016,0.0106528,2.29409,12.61,
1.20148,1.26583,0.541783,0,0,0,-0.0128616,-0.0122136,-2.60587,2.60597,0.0129089,2.28769,12.6288,
1.2185,1.28362,0.546842,0,0,0,-0.0143666,0.0215228,-2.53227,2.53217,0.019639,2.28018,12.6535,
1.1749,1.25513,0.541538,0,0,0,-0.0161138,0.00674738,-2.55636,2.55633,0.0262363,2.26714,12.7075,
1.19899,1.28026,0.543572,0,0,0,-0.00288776,-0.0388408,-2.46422,2.46441,0.00957489,2.26714,12.725,
1.15518,1.24156,0.539278,0,0,0,-0.00925873,-0.0176572,-2.60276,2.60287,0.00902772,2.25509,12.7361,
1.16305,1.25196,0.53494,0,0,0,-0.027066,-0.114102,-2.5384,2.54101,0.0100946,2.25315,12.7495,
1.17966,1.26617,0.531415,0,0,0,-0.0448518,-0.20252,-2.49713,2.50525,0.00836802,2.24953,12.7596,
1.16205,1.25258,0.534301,0,0,0,-0.0261085,-0.158855,-2.53456,2.53866,0.0136032,2.24304,12.7787,
1.17114,1.2553,0.536798,0,0,0,-0.0315953,-0.137186,-2.587,2.59057,0.0148928,2.24024,12.7997,
1.20149,1.28106,0.548853,0,0,0,-0.0297963,-0.0112104,-2.51376,2.51401,0.00964499,2.23293,12.8136,
1.14506,1.24281,0.539436,0,0,0,-0.021842,-0.0693237,-2.55304,2.5542,0.0165582,2.23015,12.8384,
1.11521,1.22416,0.538896,0,0,0,-0.0292439,-0.0406283,-2.56452,2.5653,0.00894332,2.22652,12.8504,
1.11547,1.22528,0.541371,0,0,0,-0.0197393,-0.00475555,-2.57259,2.57267,0.00803423,2.22092,12.8609,
1.11974,1.23057,0.541397,0,0,0,-0.0231533,-0.00777316,-2.54433,2.54446,0.0157328,2.21357,12.8868,
1.1166,1.22872,0.546629,0,0,0,-0.017147,0.0562711,-2.5505,2.55028,0.00856328,2.21357,12.8972,
1.11463,1.22861,0.549793,0,0,0,-0.00333625,0.0764877,-2.54389,2.54421,0.00801229,2.20822,12.9104,
1.10794,1.22937,0.545828,0,0,0,0.00028048,0.0249302,-2.48961,2.48966,0.0101817,2.20452,12.9302,
1.11154,1.22653,0.546012,0,0,0,-0.0148637,0.015888,-2.56197,2.56188,0.00852919,2.19828,12.9439,
1.07567,1.20056,0.541427,0,0,0,-0.0252946,0.0157407,-2.596,2.59587,0.0108314,2.19194,12.9629,
1.10532,1.22301,0.546339,0,0,0,-0.0194729,0.0248757,-2.56742,2.56725,0.0218227,2.18386,12.9938,
1.10152,1.22051,0.542162,0,0,0,-0.0130015,-0.0481924,-2.57384,2.57433,0.0246751,2.18207,13.0246,
1.10589,1.22918,0.541564,0,0,0,-0.0159817,-0.100465,-2.5042,2.50586,0.00944352,2.18207,13.0368,
1.09696,1.22291,0.54603,0,0,0,-0.00376644,-0.0184088,-2.53494,2.53501,0.00906563,2.18207,13.0494,
1.1018,1.22388,0.549963,0,0,0,-0.0106306,0.00565075,-2.56837,2.56835,0.00938749,2.16516,13.0622,
1.09764,1.2261,0.551396,0,0,0,0.000388612,0.0351545,-2.51527,2.51537,0.0107539,2.1616,13.0797,
1.08526,1.21986,0.553309,0,0,0,-0.00328801,0.0739982,-2.49304,2.49338,0.0116503,2.1616,13.0979,
1.07235,1.21213,0.54496,0,0,0,-0.0211558,-0.00597768,-2.48414,2.48424,0.00879574,2.15449,13.1102,
1.06307,1.20447,0.548304,0,0,0,-0.00986744,0.0330571,-2.5173,2.51723,0.0101864,2.15005,13.13,
1.09314,1.20951,0.554242,0,0,0,-0.0167929,0.0559845,-2.68471,2.68443,0.0101449,2.14577,13.1459,
1.09237,1.2105,0.554043,0,0,0,-0.0159719,0.0380506,-2.66386,2.66366,0.00954247,2.14577,13.1607,
1.03173,1.18854,0.546299,0,0,0,-0.0095968,0.0350574,-2.47449,2.47444,0.00949383,2.13612,13.1796,
1.04106,1.1908,0.544185,0,0,0,-0.00639203,-0.0296517,-2.52706,2.52723,0.0102155,2.13014,13.1968,
1.03406,1.18714,0.549815,0,0,0,-0.0105522,0.0457929,-2.51092,2.51086,0.00984502,2.13014,13.2133,
1.04461,1.19815,0.55336,0,0,0,-0.00977416,0.0633884,-2.46553,2.46558,0.00946021,2.12329,13.2295,
1.02431,1.18189,0.549788,0,0,0,-0.0114689,0.0450585,-2.51893,2.51885,0.0102932,2.12329,13.2461,
1.02485,1.18146,0.547374,0,0,0,-0.0175223,0.00099466,-2.532,2.53202,0.00937867,2.11481,13.2619,
1.03099,1.18379,0.54712,0,0,0,-0.0139198,-0.0221864,-2.56146,2.56167,0.0106044,2.10977,13.2807,
1.02669,1.18268,0.547346,0,0,0,-0.0148062,-0.0117915,-2.5443,2.54442,0.00982332,2.10632,13.2962,
1.02739,1.17932,0.547152,0,0,0,-0.0261041,-0.0243124,-2.59025,2.59066,0.00845933,2.10395,13.3119,
1.02151,1.17867,0.550782,0,0,0,-0.0149235,0.0143403,-2.55691,2.55684,0.00982547,2.10395,13.3292,
1.01435,1.17674,0.552378,0,0,0,-0.00275493,0.0320346,-2.52601,2.52605,0.00830698,2.09385,13.3452,
1.0198,1.18009,0.552416,0,0,0,-0.00681899,0.0215044,-2.531,2.53096,0.00907207,2.08737,13.3623,
1.01978,1.17984,0.550327,0,0,0,-0.00907271,-0.0234123,-2.53042,2.53058,0.00930834,2.08578,13.3804,
1.00492,1.16774,0.55177,0,0,0,-0.013098,0.0298837,-2.55607,2.55595,0.00947356,2.08174,13.3967,
0.993091,1.16082,0.550032,0,0,0,-0.0107263,0.0225218,-2.55364,2.55357,0.00879693,2.08014,13.4128,
