0212_led.csv
x,y,z,st_x,st_y,st_z,r,p,y,ori,ms,dpth,t
-1.99734,0.199216,0.722109,-1.70025,-0.0788824,0.647683,-0.223116,0.340522,-1.28138,1.29877,0.0113828,1.34553,24.1315,
-1.9821,0.165783,0.71147,-1.70025,-0.0788824,0.647683,-0.223198,0.321052,-1.29097,1.30574,0.00972271,1.34565,24.1434,
-2.00345,0.143995,0.717879,-1.69078,-0.114799,0.646669,-0.214111,0.305012,-1.23224,1.24845,0.00866437,1.3451,24.1564,
-1.99627,0.0878454,0.720151,-1.66817,-0.185396,0.647996,-0.220393,0.333716,-1.20677,1.22775,0.0167997,1.34528,24.1899,
-1.9806,0.0447978,0.720492,-1.66817,-0.185396,0.647996,-0.2231,0.324092,-1.20959,1.22919,0.0119455,1.34566,24.2053,
-1.99118,0.0422724,0.716302,-1.65442,-0.225295,0.648076,-0.225278,0.314154,-1.18798,1.20767,0.00956607,1.34583,24.218,
-2.00107,0.0164402,0.734219,-1.65442,-0.225295,0.648076,-0.200111,0.349547,-1.11446,1.14408,0.00871444,1.34579,24.2285,
-1.98182,-0.015223,0.724327,-1.65275,-0.22869,0.648076,-0.214236,0.343392,-1.14217,1.16872,0.00991082,1.34601,24.2461,
-1.96718,-0.0829656,0.725766,-1.62779,-0.29424,0.647452,-0.207015,0.340877,-1.09342,1.12296,0.0149715,1.34556,24.2678,
-1.97093,-0.098603,0.727089,-1.61322,-0.328274,0.647987,-0.200176,0.358284,-1.07175,1.10613,0.0112672,1.34588,24.2821,
-1.97675,-0.122445,0.717135,-1.60012,-0.356758,0.648499,-0.0739635,0.161866,-0.835977,0.847729,0.0115857,1.34531,24.2968,
-1.94136,-0.165284,0.719517,-1.60012,-0.356758,0.648499,-0.201996,0.338549,-1.0811,1.11112,0.00961471,1.34496,24.3097,
-1.95483,-0.176015,0.729613,-1.5841,-0.389892,0.648654,-0.188584,0.364598,-1.01941,1.05948,0.00893855,1.3448,24.3227,
-1.91655,-0.230816,0.714258,-1.56519,-0.427814,0.648534,-0.205521,0.346156,-1.07288,1.10486,0.00855398,1.34414,24.3386,
-1.8699,-0.289856,0.709247,-1.55076,-0.455456,0.64845,-0.220709,0.348787,-1.11544,1.14472,0.0107284,1.34342,24.3593,
-1.89128,-0.298471,0.714254,-1.5335,-0.488235,0.648324,-0.189034,0.364784,-1.02621,1.06574,0.0102646,1.34859,24.3769,
-1.88043,-0.335052,0.716928,-1.51531,-0.520357,0.648136,-0.184754,0.375121,-1.00678,1.05042,0.00965643,1.3427,24.3919,
-1.88044,-0.367569,0.725261,-1.49607,-0.551835,0.648188,-0.190755,0.37861,-0.958544,1.00749,0.0130334,1.34289,24.4138,
-1.84555,-0.415371,0.720462,-1.47656,-0.583095,0.648445,-0.203597,0.339768,-0.958932,0.99881,0.0120173,1.34304,24.4313,
-1.85096,-0.450095,0.725661,-1.45658,-0.613936,0.648683,-0.187746,0.353307,-0.88696,0.936499,0.0165918,1.34308,24.4528,
-1.80835,-0.498418,0.718747,-1.43207,-0.648937,0.648596,-0.206391,0.359087,-0.930717,0.977703,0.0144622,1.34206,24.4709,
-1.80195,-0.500683,0.711464,-1.43207,-0.648937,0.648596,-0.213305,0.349111,-0.940223,0.984143,0.0096457,1.34206,24.4828,
-1.84293,-0.481126,0.731594,-1.41347,-0.674391,0.6484,-0.199837,0.339207,-0.870483,0.918438,0.00871563,1.34206,24.4946,
-1.77251,-0.616043,0.731159,-1.3793,-0.720847,0.648318,-0.215792,0.344437,-0.819286,0.875117,0.0168583,1.34,24.5432,
-1.66629,-0.759534,0.724045,-1.29717,-0.818036,0.64994,-0.225925,0.321191,-0.760806,0.818508,0.034004,1.33894,24.609,
-1.63543,-0.783152,0.721562,-1.27213,-0.845159,0.6494,-0.236391,0.314813,-0.797906,0.850638,0.00881124,1.33923,24.6262,
-1.60256,-0.834688,0.715281,-1.21968,-0.897629,0.650071,-0.242557,0.306334,-0.756083,0.812673,0.0162292,1.33882,24.6517,
-1.54332,-0.890654,0.71185,-1.19235,-0.922536,0.650531,-0.247519,0.305666,-0.736925,0.796582,0.0186903,1.33905,24.6772,
-1.57348,-0.897721,0.730323,-1.16491,-0.947292,0.650571,-0.235829,0.287326,-0.678463,0.739488,0.0107749,1.33945,24.6911,
-1.56028,-0.914966,0.727626,-1.16491,-0.947292,0.650571,-0.232788,0.274345,-0.672927,0.730819,0.0102265,1.33948,24.7043,
-1.54104,-0.933894,0.726459,-1.13681,-0.971292,0.650385,-0.234568,0.31261,-0.668486,0.737892,0.0102694,1.34003,24.7175,
-1.52356,-0.965042,0.726991,-1.10789,-0.994964,0.650203,-0.246354,0.272177,-0.637739,0.702704,0.010783,1.33949,24.7327,
-1.52042,-0.97827,0.730908,-1.10789,-0.994964,0.650203,-0.247995,0.285815,-0.616175,0.688665,0.00857997,1.33998,24.7435,
-1.4799,-1.01283,0.727934,-1.07859,-1.01774,0.650436,-0.234691,0.269593,-0.608635,0.674851,0.0132489,1.34031,24.763,
-1.42833,-1.04317,0.720599,-1.04901,-1.03976,0.650849,-0.258962,0.250041,-0.624377,0.688807,0.0147388,1.34137,24.785,
-1.46094,-1.04084,0.731647,-1.01877,-1.06086,0.650564,-0.232972,0.303086,-0.577063,0.658742,0.0137274,1.34137,24.8027,
-1.40493,-1.09145,0.731785,-0.988473,-1.08189,0.651102,-0.25234,0.290361,-0.563656,0.648113,0.0117373,1.3424,24.8178,
-1.3896,-1.11958,0.736251,-0.962114,-1.09908,0.65153,-0.253728,0.318999,-0.534707,0.635842,0.0108917,1.3431,24.8329,
-1.32409,-1.13495,0.715085,-0.962114,-1.09908,0.65153,-0.253199,0.281643,-0.573611,0.653622,0.00966239,1.3433,24.8457,
-1.32019,-1.16626,0.731096,-0.958737,-1.10076,0.65153,-0.23852,0.327816,-0.509926,0.616815,0.00972199,1.3452,24.8605,
-1.31832,-1.19022,0.737729,-0.894014,-1.14032,0.650977,-0.24239,0.307645,-0.458239,0.571035,0.00871086,1.34424,24.8772,
-1.2896,-1.20402,0.732475,-0.861775,-1.15846,0.650952,-0.235006,0.298812,-0.459237,0.565891,0.00932002,1.34462,24.8948,
-1.25153,-1.22995,0.735184,-0.829404,-1.17643,0.651723,-0.24443,0.306388,-0.441185,0.558822,0.010803,1.34563,24.9112,
-1.19098,-1.2703,0.733106,-0.796662,-1.19269,0.651922,-0.24574,0.329462,-0.425082,0.558697,0.017576,1.34742,24.9385,
-1.18305,-1.28895,0.731697,-0.763657,-1.20885,0.652045,-0.248833,0.294888,-0.394807,0.522887,0.0111065,1.34908,24.9544,
-1.12872,-1.29114,0.722627,-0.763657,-1.20885,0.652045,-0.268354,0.296122,-0.438767,0.560611,0.00964689,1.34805,24.9675,
-1.14771,-1.31678,0.736525,-0.729997,-1.22398,0.651572,-0.250604,0.304747,-0.368003,0.510652,0.00852656,1.34816,24.978,
-1.09096,-1.33717,0.730684,-0.696117,-1.23884,0.651354,-0.241664,0.316213,-0.370428,0.514799,0.00984883,1.34856,24.9972,
-1.07267,-1.3505,0.727788,-0.662001,-1.25315,0.651752,-0.238666,0.314322,-0.359169,0.505655,0.011807,1.34879,25.0174,
-1.05913,-1.37581,0.737754,-0.627428,-1.26582,0.652,-0.233031,0.322408,-0.318123,0.483484,0.0124607,1.3492,25.0338,
-1.03075,-1.39892,0.740268,-0.627428,-1.26582,0.652,-0.233062,0.295946,-0.284146,0.449108,0.0151618,1.35173,25.0526,
-0.94624,-1.40731,0.727801,-0.55795,-1.29052,0.651919,-0.253008,0.319058,-0.302966,0.480981,0.0170653,1.35389,25.0743,
-0.925215,-1.41541,0.737318,-0.55795,-1.29052,0.651919,-0.247446,0.321211,-0.292024,0.474119,0.00958252,1.35337,25.0867,
-0.944882,-1.42398,0.732945,-0.522747,-1.30218,0.651185,-0.24184,0.29794,-0.271412,0.447251,0.00981736,1.35405,25.1019,
-0.885646,-1.46463,0.737397,-0.486908,-1.31259,0.650159,-0.231175,0.329209,-0.238701,0.446528,0.0155461,1.3577,25.1256,
-0.862669,-1.48599,0.742296,-0.450542,-1.32151,0.649538,-0.222529,0.316909,-0.182355,0.411724,0.0148115,1.35709,25.1448,
-0.819229,-1.48448,0.737589,-0.441361,-1.3234,0.64948,-0.233516,0.325867,-0.197237,0.4285,0.0100799,1.35751,25.1579,
-0.764402,-1.49701,0.740256,-0.441361,-1.3234,0.64948,-0.244896,0.328867,-0.178382,0.429649,0.00873947,1.35757,25.169,
-0.743041,-1.50024,0.73198,-0.37797,-1.33921,0.648787,-0.236963,0.310808,-0.189563,0.416917,0.00820589,1.35784,25.1813,
-0.741694,-1.53094,0.743349,-0.341805,-1.34683,0.649157,-0.219768,0.315371,-0.115784,0.390606,0.00978041,1.35817,25.1981,
-0.683645,-1.54276,0.740391,-0.30538,-1.35318,0.64989,-0.212959,0.349777,-0.0905777,0.410579,0.0132985,1.3584,25.2185,
-0.655388,-1.54084,0.735748,-0.268675,-1.35893,0.649981,-0.232452,0.30921,-0.119458,0.393346,0.0140939,1.358,25.2359,
-0.614577,-1.54935,0.733744,-0.268675,-1.35893,0.649981,-0.246587,0.289416,-0.109928,0.385014,0.0106139,1.35786,25.2506,
-0.592953,-1.55514,0.731082,-0.23171,-1.36459,0.64937,-0.241966,0.26567,-0.106103,0.364829,0.0137022,1.35677,25.268,
-0.549721,-1.56673,0.728502,-0.194702,-1.36989,0.649629,-0.221041,0.318468,-0.0730643,0.387293,0.0131152,1.35632,25.2847,
-0.50449,-1.58343,0.733189,-0.157666,-1.37368,0.650317,-0.230732,0.3363,-0.0591315,0.405823,0.0147529,1.35561,25.3034,
-0.480124,-1.5948,0.734951,-0.120639,-1.37677,0.650761,-0.207269,0.307704,-0.00523398,0.370129,0.0130463,1.35534,25.3205,
-0.435778,-1.57997,0.731254,-0.0836043,-1.37955,0.65055,-0.229841,0.314855,-0.0554061,0.388001,0.00959682,1.35494,25.3328,
-0.405826,-1.59391,0.727167,-0.0836043,-1.37955,0.65055,-0.240876,0.295385,-0.010733,0.379738,0.01071,1.35325,25.349,
-0.38396,-1.59746,0.728319,-0.040885,-1.38249,0.650215,-0.22536,0.31878,-0.00708096,0.389253,0.00951743,1.35234,25.3651,
-0.361629,-1.61535,0.73306,-0.00914145,-1.38325,0.650416,-0.213009,0.313416,0.0595427,0.388212,0.0104709,1.34975,25.381,
-0.316987,-1.60562,0.72758,0.0277727,-1.38326,0.651268,-0.227445,0.306294,0.0452485,0.387708,0.0157726,1.34862,25.4063,
-0.269776,-1.63376,0.745743,0.0643592,-1.38301,0.651378,-0.209155,0.337947,0.103168,0.418728,0.0127752,1.3471,25.4235,
-0.242635,-1.6245,0.739353,0.100898,-1.3821,0.650552,-0.209653,0.341556,0.0988993,0.420618,0.00888968,1.34712,25.4355,
-0.211007,-1.63186,0.742687,0.100898,-1.3821,0.650552,-0.203814,0.306163,0.127385,0.398679,0.0104382,1.34617,25.4507,
-0.195944,-1.63642,0.737548,0.121091,-1.38102,0.650151,-0.201514,0.305738,0.143879,0.40386,0.00887609,1.34548,25.4622,
-0.136422,-1.63136,0.733468,0.180347,-1.37724,0.650375,-0.219327,0.300652,0.148268,0.411875,0.00908494,1.34408,25.4793,
-0.0849447,-1.62413,0.725871,0.211721,-1.37362,0.651195,-0.225236,0.299982,0.153936,0.417325,0.0141344,1.34213,25.5056,
-0.0484107,-1.63541,0.739935,0.248337,-1.36875,0.651778,-0.187639,0.315607,0.209382,0.436204,0.0170221,1.34758,25.5257,
-0.00689488,-1.61763,0.733969,0.290004,-1.36245,0.651742,-0.19385,0.32339,0.184941,0.432695,0.00986171,1.34251,25.5382,
0.0138513,-1.62982,0.738385,0.320776,-1.3574,0.651796,-0.196311,0.324997,0.228551,0.458273,0.00997686,1.34217,25.5512,
0.0576611,-1.62605,0.738639,0.320776,-1.3574,0.651796,-0.188445,0.22302,0.275686,0.414914,0.0137446,1.3428,25.5711,
0.0891614,-1.63679,0.738565,0.393412,-1.34246,0.653279,-0.19295,0.269333,0.292753,0.45791,0.0155528,1.34167,25.5916,
0.125763,-1.62657,0.727759,0.393412,-1.34246,0.653279,-0.185843,0.263089,0.28328,0.443803,0.00978947,1.34074,25.6034,
0.169941,-1.61486,0.736134,0.429343,-1.33292,0.654559,-0.196331,0.280634,0.284143,0.461145,0.00973177,1.34034,25.6179,
0.180759,-1.62391,0.742192,0.465077,-1.32336,0.655129,-0.206188,0.38739,0.321468,0.565172,0.0127721,1.34079,25.6359,
0.221051,-1.62179,0.74138,0.505708,-1.31233,0.65547,-0.197193,0.282581,0.349124,0.508545,0.0129187,1.34072,25.6549,
0.270402,-1.61289,0.741815,0.505708,-1.31233,0.65547,-0.210767,0.291233,0.361068,0.529208,0.0105875,1.34218,25.6687,
0.292347,-1.61316,0.738136,0.535486,-1.30305,0.655585,-0.202864,0.3032,0.378471,0.545624,0.0115376,1.34183,25.6854,
0.32911,-1.60563,0.737453,0.570375,-1.2908,0.655543,-0.200687,0.288215,0.388133,0.542788,0.0120428,1.34193,25.7018,
0.377378,-1.5865,0.73962,0.605018,-1.27804,0.655779,-0.214943,0.297911,0.384074,0.552326,0.0138075,1.34203,25.7223,
0.412236,-1.57086,0.731677,0.644579,-1.26261,0.655695,-0.220291,0.294296,0.39363,0.559923,0.00951338,1.34292,25.7343,
0.45181,-1.56492,0.737056,0.67352,-1.25064,0.655931,-0.233319,0.261855,0.415612,0.564851,0.0128119,1.34414,25.7539,
0.454496,-1.60674,0.746374,0.706917,-1.23531,0.656738,-0.213768,0.2902,0.505384,0.643116,0.0157154,1.34575,25.7742,
0.520404,-1.55488,0.729497,0.706917,-1.23531,0.656738,-0.24269,0.295522,0.449625,0.614622,0.0112159,1.34546,25.7891,
0.530866,-1.56557,0.737391,0.740038,-1.21909,0.657617,-0.227128,0.293081,0.497128,0.643832,0.0110409,1.34573,25.8035,
0.578283,-1.551,0.738164,0.777907,-1.2,0.657621,-0.217584,0.370538,0.517932,0.699995,0.0150151,1.34658,25.8237,
0.618511,-1.50888,0.723551,0.810709,-1.18299,0.656478,-0.230102,0.197858,0.483345,0.588013,0.00930238,1.34765,25.8352,
0.632404,-1.5375,0.743639,0.838185,-1.16811,0.655895,-0.233333,0.368681,0.556609,0.736578,0.0133419,1.34929,25.8542,
0.694259,-1.50873,0.738225,0.87031,-1.14954,0.655499,-0.244455,0.310754,0.567818,0.719172,0.0178497,1.35083,25.878,
0.715418,-1.50154,0.736784,0.901898,-1.13035,0.656283,-0.239942,0.3045,0.572149,0.717574,0.0112414,1.35099,25.8922,
0.727912,-1.5143,0.745579,0.901898,-1.13035,0.656283,-0.229793,0.326375,0.619264,0.764004,0.0109062,1.35146,25.9058,
0.779208,-1.4725,0.736498,0.937689,-1.10714,0.656692,-0.238557,0.335062,0.597491,0.753906,0.0093832,1.35208,25.9171,
0.810485,-1.47125,0.739845,0.963923,-1.08972,0.656775,-0.241856,0.313846,0.631388,0.773227,0.0147336,1.35338,25.9409,
0.83924,-1.45396,0.741213,0.998832,-1.06558,0.656659,-0.245735,0.358484,0.638362,0.803483,0.00983715,1.35461,25.9541,
0.878034,-1.44045,0.74529,1.0243,-1.04771,0.656576,-0.237869,0.319796,0.671798,0.809204,0.0179973,1.35537,25.978,
0.904977,-1.42532,0.732812,1.05421,-1.02568,0.656717,-0.24007,0.295143,0.680956,0.806647,0.00951815,1.35478,25.99,
0.941608,-1.39143,0.731571,1.05421,-1.02568,0.656717,-0.238467,0.319776,0.679177,0.815839,0.0102196,1.35486,26.0035,
0.934249,-1.41552,0.739858,1.08344,-1.00312,0.656933,-0.241973,0.316259,0.721184,0.852349,0.0123549,1.35446,26.0226,
1.00182,-1.36773,0.736004,1.108,-0.983519,0.657203,-0.249278,0.327511,0.706969,0.848123,0.0148737,1.35588,26.0428,
1.01444,-1.37414,0.750466,1.14562,-0.953475,0.656344,-0.234738,0.343715,0.74497,0.883039,0.00998473,1.35595,26.0556,
1.05365,-1.33891,0.735617,1.15249,-0.947321,0.65639,-0.239108,0.353486,0.767629,0.909231,0.010179,1.35572,26.0701,
1.0914,-1.30527,0.729235,1.19766,-0.908862,0.654894,-0.235869,0.276742,0.769878,0.876516,0.0140381,1.35479,26.0906,
1.10177,-1.31275,0.742118,1.19766,-0.908862,0.654894,-0.243095,0.351792,0.816597,0.953264,0.00906038,1.35439,26.1019,
1.13717,-1.28643,0.74099,1.22505,-0.883747,0.655438,-0.232549,0.357343,0.830804,0.964351,0.0111346,1.35409,26.1211,
1.1743,-1.25402,0.74345,1.25155,-0.858298,0.655877,-0.23572,0.324329,0.839032,0.958599,0.0182204,1.35481,26.1453,
1.22782,-1.21889,0.74133,1.30212,-0.805409,0.655894,-0.227875,0.321217,0.877109,0.989028,0.0189784,1.35497,26.1699,
1.24809,-1.18508,0.732489,1.30212,-0.805409,0.655894,-0.235016,0.337835,0.865984,0.988374,0.0092411,1.35466,26.1858,
1.28429,-1.18301,0.742888,1.35398,-0.744876,0.655829,-0.232028,0.35253,0.928429,1.05004,0.0108685,1.35397,26.212,
1.30815,-1.15577,0.742718,1.35398,-0.744876,0.655829,-0.231001,0.379048,0.917882,1.05135,0.0100722,1.35364,26.2257,
1.33612,-1.12157,0.741277,1.37724,-0.71621,0.655868,-0.234226,0.337659,0.925955,1.04251,0.0108335,1.35347,26.2413,
1.38937,-1.07468,0.741998,1.39981,-0.687201,0.655824,-0.229823,0.332685,0.976977,1.08585,0.0179539,1.3541,26.2687,
1.40556,-1.03247,0.7339,1.42212,-0.657535,0.656223,-0.245727,0.335972,0.963342,1.08016,0.0101669,1.35423,26.2823,
1.40786,-1.0763,0.752554,1.4406,-0.631997,0.656459,-0.226717,0.34629,1.023,1.1325,0.00944018,1.35469,26.2943,
1.44245,-1.02345,0.744937,1.4406,-0.631997,0.656459,-0.235033,0.36175,1.03067,1.14837,0.00887012,1.35409,26.3065,
1.4432,-1.05581,0.746591,1.46182,-0.601768,0.656354,-0.22038,0.332674,1.08092,1.17928,0.0129874,1.35419,26.3281,
1.50028,-0.938448,0.732595,1.50197,-0.539033,0.656322,-0.232157,0.32315,1.03365,1.1356,0.0178473,1.35193,26.3535,
1.51012,-0.928916,0.738969,1.50197,-0.539033,0.656322,-0.243616,0.330642,1.04175,1.14972,0.0105669,1.35069,26.3669,
1.53772,-0.927444,0.75042,1.51548,-0.516941,0.656331,-0.230029,0.373061,1.11102,1.2252,0.010345,1.35129,26.3808,
1.55194,-0.891035,0.741466,1.54018,-0.4758,0.656737,-0.231334,0.344683,1.10618,1.21071,0.00928402,1.35037,26.3923,
1.58006,-0.834723,0.733293,1.54018,-0.4758,0.656737,-0.245226,0.339429,1.09392,1.20198,0.00930309,1.35039,26.409,
1.59799,-0.842826,0.741114,1.55783,-0.443504,0.657506,-0.227351,0.3321,1.14829,1.24447,0.00961494,1.34936,26.4237,
1.61881,-0.822753,0.745247,1.57461,-0.41072,0.657528,-0.221524,0.358435,1.18309,1.28436,0.0131102,1.34861,26.4441,
1.63958,-0.783687,0.742322,1.59097,-0.377564,0.656993,-0.23025,0.329172,1.1858,1.27971,0.0135417,1.34793,26.4643,
1.66139,-0.722829,0.736167,1.60895,-0.33941,0.656519,-0.249371,0.346997,1.16304,1.27057,0.0107806,1.34722,26.4782,
1.67635,-0.719447,0.737522,1.62165,-0.310548,0.656942,-0.236959,0.289209,1.20997,1.29189,0.0139799,1.34765,26.4958,
1.70238,-0.68301,0.739484,1.63529,-0.276586,0.657175,-0.236025,0.292464,1.23279,1.31433,0.011416,1.346,26.5111,
1.70745,-0.636067,0.732091,1.63529,-0.276586,0.657175,-0.244794,0.328394,1.19877,1.29622,0.0102613,1.34592,26.5245,
1.73051,-0.634436,0.743968,1.64885,-0.241989,0.657595,-0.226879,0.336566,1.27498,1.36542,0.0130751,1.34543,26.5418,
1.74152,-0.621106,0.742337,1.66302,-0.202307,0.657331,-0.242489,0.344216,1.26484,1.36307,0.00987148,1.34603,26.5561,
1.76065,-0.568699,0.735752,1.66302,-0.202307,0.657331,-0.227516,0.298849,1.30241,1.38026,0.0093627,1.34533,26.5697,
1.77844,-0.527518,0.734577,1.67422,-0.167265,0.656954,-0.237462,0.326206,1.3118,1.4003,0.00990629,1.34408,26.5877,
1.79558,-0.529623,0.744946,1.68315,-0.13705,0.657082,-0.218594,0.327041,1.36661,1.44737,0.00886536,1.34378,26.6026,
1.80981,-0.47916,0.742968,1.69324,-0.101634,0.657003,-0.235731,0.295816,1.3511,1.4283,0.00857019,1.34462,26.6193,
1.82837,-0.448539,0.742898,1.70237,-0.066219,0.657009,-0.235399,0.321438,1.3775,1.4609,0.00982308,1.34458,26.6385,
1.84074,-0.426761,0.744866,1.71082,-0.0303425,0.657198,-0.228968,0.294382,1.38032,1.45408,0.00968742,1.34467,26.6549,
1.86097,-0.391613,0.745838,1.71846,0.00580524,0.657926,-0.220665,0.357103,1.44697,1.53353,0.00823641,1.3441,26.6707,
1.86699,-0.344043,0.739083,1.72523,0.0419817,0.657822,-0.231384,0.346114,1.42142,1.50898,0.014127,1.34326,26.6946,
1.87224,-0.274258,0.725976,1.72523,0.0419817,0.657822,-0.248106,0.343918,1.40857,1.50098,0.0116386,1.34238,26.7088,
1.88902,-0.26585,0.733886,1.73136,0.0783588,0.657992,-0.231924,0.313528,1.46176,1.53843,0.00923228,1.34166,26.7221,
1.89718,-0.230196,0.731584,1.73684,0.114567,0.657925,-0.231225,0.308013,1.4623,1.53724,0.00973368,1.34134,26.7402,
1.9066,-0.205098,0.731878,1.74244,0.155964,0.658483,-0.22599,0.29729,1.49621,1.56568,0.00900435,1.34645,26.7559,
1.92556,-0.158144,0.736495,1.74658,0.192285,0.658894,-0.230167,0.349994,1.52617,1.60991,0.0159955,1.34134,26.7811,
1.92961,-0.130381,0.736966,1.74938,0.223134,0.658978,-0.237697,0.326854,1.5142,1.59405,0.0134759,1.34026,26.7992,
1.96149,-0.131281,0.74379,1.75195,0.264843,0.658141,-0.217941,0.416962,1.60403,1.69998,0.0130832,1.34004,26.8154,
1.95359,-0.060582,0.734381,1.75195,0.264843,0.658141,-0.22619,0.327558,1.57769,1.65223,0.0110116,1.3394,26.8302,
1.96202,-0.0225584,0.737381,1.7546,0.337976,0.657992,-0.241539,0.350718,1.60242,1.68639,0.0172288,1.33931,26.8533,
1.9706,-0.00499104,0.738042,1.7546,0.337976,0.657992,-0.234227,0.346373,1.63187,1.71151,0.0108848,1.3397,26.8666,
1.98273,0.0329695,0.742247,1.75486,0.368971,0.658569,-0.229688,0.331293,1.65791,1.73148,0.00941205,1.33998,26.8781,
1.97292,0.0747253,0.725862,1.75403,0.40528,0.658643,-0.245152,0.317642,1.61426,1.68987,0.00950003,1.33977,26.8901,
1.98518,0.108437,0.736065,1.75403,0.40528,0.658643,-0.2405,0.383578,1.65439,1.74503,0.0105696,1.3396,26.9092,
1.98421,0.147343,0.72757,1.74978,0.478313,0.658154,-0.241531,0.339193,1.66599,1.74442,0.0135651,1.33918,26.9323,
1.9869,0.204804,0.724353,1.7469,0.515068,0.658477,-0.246665,0.303196,1.69402,1.76366,0.0191944,1.33768,26.956,
2.00335,0.217031,0.734843,1.74232,0.556683,0.658636,-0.250292,0.314037,1.70977,1.78251,0.0148418,1.33777,26.9746,
1.99628,0.277818,0.732485,1.7407,0.565615,0.658367,-0.249486,0.33894,1.71285,1.79162,0.0127678,1.33798,26.9895,
1.99556,0.305886,0.730483,1.7407,0.565615,0.658367,-0.239318,0.325096,1.73884,1.81059,0.00955749,1.33851,27.0025,
2.00965,0.309074,0.732178,1.73141,0.621558,0.659493,-0.236514,0.339749,1.77925,1.85257,0.0101516,1.33843,27.0155,
1.98445,0.382643,0.724018,1.73141,0.621558,0.659493,-0.262544,0.341935,1.74289,1.82483,0.00951314,1.3391,27.0283,
2.00511,0.382152,0.729002,1.72443,0.6629,0.659899,-0.255939,0.372955,1.79563,1.88194,0.00924921,1.33851,27.0394,
1.98865,0.443522,0.710269,1.71851,0.693715,0.660445,-0.25625,0.305178,1.78781,1.85739,0.00954175,1.33787,27.0578,
2.00672,0.46348,0.721327,1.70938,0.734888,0.660409,-0.249858,0.292092,1.8521,1.91523,0.0147634,1.33763,27.0804,
2.01935,0.466072,0.731831,1.70262,0.764978,0.660474,-0.253075,0.302054,1.86591,1.93169,0.00920224,1.33735,27.0923,
2.01376,0.512612,0.734822,1.70262,0.764978,0.660474,-0.262662,0.344749,1.87348,1.95157,0.00880885,1.33662,27.1068,
2.00447,0.544858,0.720563,1.6943,0.800619,0.660631,-0.258217,0.294078,1.90718,1.9712,0.0102022,1.33655,27.1238,
1.99788,0.588806,0.718587,1.685,0.835761,0.661357,-0.253513,0.303403,1.88367,1.94935,0.00870252,1.33549,27.1383,
2.00599,0.623758,0.724899,1.67471,0.870552,0.662132,-0.249444,0.31797,1.93809,2.00459,0.0126562,1.33463,27.1626,
2.00306,0.665679,0.724022,1.66373,0.905223,0.662077,-0.254019,0.288568,1.9615,2.02191,0.0173807,1.33304,27.1848,
1.99065,0.687288,0.723984,1.65235,0.939718,0.661557,-0.26008,0.313617,1.95121,2.01885,0.0091424,1.33307,27.1959,
1.9771,0.734625,0.721022,1.65235,0.939718,0.661557,-0.264145,0.299831,1.9606,2.02581,0.00950575,1.33223,27.2101,
1.93318,0.790443,0.701235,1.64059,0.974234,0.661638,-0.273529,0.3007,1.91263,1.9816,0.00942397,1.33195,27.2235,
1.94378,0.810911,0.710089,1.62575,1.01307,0.662586,-0.265961,0.308045,1.95083,2.01861,0.00872135,1.33054,27.2391,
1.94928,0.860934,0.71643,1.61194,1.0464,0.663698,-0.26856,0.348118,2.02385,2.09934,0.0183256,1.32985,27.2686,
1.94158,0.888289,0.720495,1.5999,1.07468,0.664192,-0.254306,0.325115,2.01495,2.08201,0.00954938,1.329,27.2818,
1.94046,0.902734,0.719395,1.58766,1.10302,0.663902,-0.238541,0.362978,2.06292,2.13318,0.010546,1.32933,27.2961,
1.90734,0.955289,0.705859,1.56756,1.14584,0.663799,-0.260019,0.300369,2.03451,2.09694,0.0169284,1.32778,27.3172,
1.90531,1.00354,0.713425,1.55093,1.17817,0.663735,-0.250667,0.29741,2.09136,2.1497,0.0166445,1.3265,27.3392,
1.88833,1.04482,0.715364,1.53405,1.21038,0.664219,-0.252404,0.32054,2.10342,2.16664,0.0173862,1.3255,27.3605,
1.8883,1.06314,0.71939,1.51904,1.2372,0.664428,-0.244797,0.341103,2.11815,2.18358,0.00957942,1.32549,27.3728,
1.8812,1.08245,0.716397,1.51904,1.2372,0.664428,-0.244857,0.345391,2.15177,2.21719,0.00985765,1.32582,27.386,
1.85223,1.13369,0.714941,1.50059,1.26838,0.664731,-0.248074,0.321302,2.15047,2.21168,0.0105326,1.32545,27.399,
1.83323,1.15257,0.701301,1.48133,1.29944,0.665343,-0.258809,0.297102,2.13735,2.19625,0.0100091,1.32565,27.4121,
1.83083,1.18496,0.706019,1.48133,1.29944,0.665343,-0.245663,0.299392,2.17927,2.23488,0.0104516,1.32457,27.4285,
