0212_uav.csv
x,y,z,r,p,y,ori,ms,dpth,t
1.92784,-0.135104,0.682449,-0.23059,0.209179,1.55041,1.59848,0,0,10.8913,
1.93771,-0.0947481,0.681808,-0.21376,0.242315,1.56316,1.61448,0,0,10.9103,
1.95293,-0.0327614,0.681386,-0.23218,0.216884,1.59584,1.64484,0,0,10.9432,
1.96131,0.00806912,0.680865,-0.23528,0.216544,1.62675,1.67562,0,0,10.9649,
1.96864,0.0492897,0.680949,-0.223178,0.226712,1.62701,1.67547,0,0,10.9869,
1.97918,0.112512,0.679458,-0.219175,0.234512,1.65244,1.70112,0,0,11.0118,
1.98387,0.147133,0.679098,-0.236378,0.224846,1.67337,1.72318,0,0,11.0355,
1.99092,0.216463,0.678201,-0.232793,0.224352,1.71376,1.76181,0,0,11.0585,
1.99493,0.265863,0.677353,-0.216486,0.235705,1.72788,1.7746,0,0,11.0826,
1.99688,0.300683,0.676787,-0.220234,0.234413,1.76379,1.81026,0,0,11.1051,
1.99874,0.350189,0.676106,-0.246966,0.217298,1.78256,1.83057,0,0,11.125,
1.99929,0.405457,0.673867,-0.260004,0.21676,1.81416,1.86402,0,0,11.1497,
1.99872,0.4483,0.673413,-0.24903,0.21731,1.83342,1.88078,0,0,11.1737,
1.99648,0.488971,0.672699,-0.261358,0.207212,1.86056,1.90774,0,0,11.1952,
1.99273,0.552322,0.671758,-0.254363,0.214162,1.88577,1.93247,0,0,11.2193,
1.98871,0.594472,0.670657,-0.258327,0.210758,1.91149,1.95775,0,0,11.241,
1.9836,0.636442,0.670326,-0.245914,0.222018,1.92293,1.96881,0,0,11.2645,
