1130_4_led.csv
x,y,z,r,p,y,ori,ms,dpth,t
0.992608,1.43065,0.507948,-0.159583,-0.249345,-2.58829,2.61426,0.0224032,2.63825,10.959,
0.957289,1.39968,0.502325,-0.163514,-0.242137,-2.55766,2.58373,0.0210667,2.6376,10.983,
0.909048,1.34492,0.496461,-0.166507,-0.231091,-2.64015,2.66447,0.018863,2.6376,11.0046,
1.10718,1.50813,0.519724,-0.143698,-0.266407,-2.47958,2.50644,0.0195243,2.63577,11.0279,
1.00705,1.41458,0.505148,-0.169807,-0.288091,-2.58278,2.61504,0.0200601,2.63577,11.0511,
1.00096,1.39957,0.502041,-0.18596,-0.318365,-2.57595,2.61511,0.0205748,2.63254,11.0748,
0.993396,1.39131,0.506096,-0.167605,-0.236543,-2.55789,2.58388,0.0198436,2.63051,11.0975,
1.10298,1.46827,0.515576,-0.167615,-0.301392,-2.50374,2.53855,0.0198283,2.62907,11.1216,
1.04661,1.4194,0.508797,-0.157663,-0.289968,-2.53811,2.56923,0.0188427,2.62884,11.1433,
1.07415,1.4377,0.50935,-0.178595,-0.31874,-2.47252,2.51224,0.0206373,2.62736,11.1672,
0.943513,1.32202,0.490818,-0.185785,-0.350888,-2.58181,2.62532,0.0182729,2.62534,11.1886,
1.10929,1.44545,0.514893,-0.172874,-0.306648,-2.48679,2.52352,0.0187523,2.62534,11.2106,
1.08132,1.41133,0.517268,-0.164946,-0.219603,-2.59182,2.61514,0.0179963,2.62357,11.2312,
1.1338,1.44872,0.518667,-0.170273,-0.281747,-2.484,2.517,0.0198572,2.622,11.2565,
1.03436,1.36642,0.509492,-0.153711,-0.238614,-2.54288,2.56731,0.0198781,2.622,11.2799,
1.08521,1.39567,0.505641,-0.178469,-0.358197,-2.46912,2.51461,0.0213277,2.61973,11.3075,
1.10814,1.40189,0.521727,-0.130239,-0.171259,-2.55456,2.56917,0.0181,2.61858,11.3282,
1.13252,1.41964,0.514726,-0.153562,-0.312848,-2.48623,2.52032,0.0178311,2.61679,11.3492,
0.988684,1.30402,0.488741,-0.198209,-0.406483,-2.55581,2.61084,0.0204403,2.61583,11.3727,
1.05731,1.34412,0.500887,-0.15865,-0.342117,-2.54538,2.58313,0.0191226,2.61498,11.3958,
1.04585,1.32312,0.499638,-0.182385,-0.325728,-2.60765,2.64657,0.0198474,2.61387,11.4194,
1.03971,1.31493,0.494388,-0.173446,-0.3736,-2.5699,2.61433,0.0184407,2.61252,11.4417,
1.06612,1.32533,0.500753,-0.162999,-0.344219,-2.57939,2.61759,0.021915,2.61147,11.4665,
