0212_uav_land.csv
x,y,z,r,p,y,ori,ms,dpth,t
-1.84726,0.818575,0.663888,-0.0786145,0.08649,-1.35161,1.35247,0,0,19.3736,
-1.84867,0.810925,0.664037,-0.0806713,0.0852727,-1.34262,1.34352,0,0,19.3837,
-1.85205,0.795074,0.664457,-0.0640793,0.0904366,-1.33538,1.33638,0,0,19.3984,
-1.85446,0.7798,0.663628,-0.0326901,0.112862,-1.31767,1.32028,0,0,19.418,
-1.85576,0.77209,0.66354,-0.0368988,0.109362,-1.31336,1.31566,0,0,19.4346,
-1.85856,0.756439,0.663733,-0.0513766,0.0827068,-1.31575,1.31669,0,0,19.4516,
-1.86115,0.74149,0.664382,-0.0696831,0.0667669,-1.30135,1.30208,0,0,19.4715,
-1.86765,0.68977,0.662206,-0.04263,0.0752679,-1.28244,1.28334,0,0,19.5416,
-1.87067,0.667464,0.661674,-0.0402829,0.0698451,-1.26128,1.2621,0,0,19.5717,
-1.87306,0.646085,0.660978,-0.0326517,0.0732347,-1.24342,1.24447,0,0,19.6024,
-1.87376,0.638788,0.660676,-0.0364561,0.0784105,-1.23572,1.23692,0,0,19.6143,
-1.87504,0.624507,0.660254,-0.0164942,0.0994003,-1.23545,1.2382,0,0,19.631,
-1.87605,0.617128,0.660153,-0.0253519,0.0856947,-1.22754,1.22929,0,0,19.6425,
-1.87678,0.609834,0.659955,-0.0133104,0.0940085,-1.22126,1.22385,0,0,19.6532,
-1.87812,0.595187,0.659693,-0.0240261,0.0976736,-1.21426,1.21673,0,0,19.6663,
-1.87856,0.588348,0.659265,0.00384106,0.110463,-1.22302,1.22758,0,0,19.6781,
-1.88001,0.573365,0.658988,-0.005322,0.125191,-1.1986,1.204,0,0,19.6971,
-1.88079,0.563893,0.658795,-0.00577218,0.128591,-1.19265,1.19836,0,0,19.7217,
-1.88151,0.552024,0.658488,-0.0131571,0.133849,-1.18076,1.18661,0,0,19.7334,
-1.88206,0.54484,0.658426,-0.0117583,0.124814,-1.18093,1.18605,0,0,19.7449,
-1.88325,0.530603,0.658198,-0.0135494,0.115088,-1.17264,1.1769,0,0,19.7635,
-1.88379,0.516579,0.657775,-0.0251208,0.095498,-1.16643,1.16892,0,0,19.7799,
-1.88484,0.502342,0.657793,-0.0278015,0.0956401,-1.16118,1.16363,0,0,19.7969,
-1.88523,0.495042,0.657461,-0.0171572,0.105775,-1.15059,1.15411,0,0,19.8138,
-1.88565,0.487731,0.657404,-0.0251235,0.0966258,-1.14979,1.15242,0,0,19.8361,
-1.88697,0.458312,0.657632,-0.0321866,0.103929,-1.13085,1.13384,0,0,19.8578,
-1.88703,0.451475,0.656962,-0.0117627,0.103885,-1.13288,1.13656,0,0,19.8698,
-1.88719,0.444651,0.657173,-0.00182708,0.110416,-1.1358,1.14047,0,0,19.8834,
-1.88789,0.422889,0.657328,-0.0298136,0.0959048,-1.11318,1.1158,0,0,19.9063,
-1.88779,0.416195,0.656559,-0.0213913,0.0966658,-1.11487,1.11776,0,0,19.9197,
-1.88801,0.401677,0.657016,-0.0432529,0.0914165,-1.09961,1.1018,0,0,19.9369,
-1.88797,0.394787,0.657047,-0.0477304,0.0842402,-1.09603,1.09786,0,0,19.9511,
-1.88799,0.381249,0.65685,-0.0516746,0.0725587,-1.08906,1.09046,0,0,19.9742,
-1.88812,0.366968,0.657251,-0.0463478,0.0756777,-1.08211,1.08364,0,0,19.9927,
-1.88799,0.352589,0.657687,-0.0392009,0.100385,-1.06639,1.06933,0,0,20.0129,
-1.88767,0.338227,0.657737,-0.0213183,0.104756,-1.06663,1.07035,0,0,20.0277,
-1.88747,0.331515,0.657721,-0.0196976,0.108936,-1.05989,1.06404,0,0,20.0425,
-1.88736,0.324567,0.658074,-0.0186683,0.104273,-1.05615,1.05998,0,0,20.0549,
-1.88682,0.311216,0.658208,0.00911274,0.106057,-1.0573,1.06262,0,0,20.0749,
-1.88648,0.29915,0.657631,-0.0385514,0.10628,-1.0488,1.05227,0,0,20.0888,
-1.88549,0.283278,0.658774,-0.00904934,0.121416,-1.02281,1.02884,0,0,20.108,
-1.88521,0.276009,0.658835,-0.00931223,0.122094,-1.0244,1.03048,0,0,20.1213,
-1.88508,0.273852,0.659123,-0.00437961,0.12264,-1.01966,1.0261,0,0,20.1421,
-1.88342,0.247684,0.658716,-0.0245414,0.129142,-1.00774,1.01397,0,0,20.1574,
