0212_led_land.csv
x,y,z,st_x,st_y,st_z,r,p,y,ori,ms,dpth,t
-1.26292,1.32458,0.376611,-1.20531,1.29657,0.253691,-0.079522,0.0712442,-2.20637,2.20498,0.0151987,0.571807,21.4692,
-1.28642,1.29304,0.377173,-1.22805,1.26633,0.253243,-0.0728308,0.090794,-2.17842,2.17688,0.0303314,0.572426,21.5254,
-1.2937,1.28516,0.379631,-1.23563,1.25601,0.253465,-0.0740349,0.10597,-2.14959,2.14793,0.0181141,0.571949,21.5467,
-1.30199,1.27348,0.376958,-1.24292,1.24512,0.253191,-0.0603503,0.0749552,-2.13518,2.1342,0.0150461,0.571835,21.5684,
-1.30913,1.26015,0.377249,-1.25032,1.23412,0.253507,-0.0698895,0.0799773,-2.14766,2.1464,0.0174654,0.574839,21.5896,
-1.31646,1.24981,0.378117,-1.25741,1.22363,0.253342,-0.0749482,0.104658,-2.13909,2.13744,0.016876,0.570779,21.6091,
-1.32454,1.23576,0.377124,-1.26459,1.21302,0.252861,-0.0789333,0.107199,-2.13871,2.13691,0.0175009,0.571507,21.6311,
-1.32682,1.22913,0.376693,-1.27172,1.20216,0.252922,-0.0868383,0.103045,-2.15574,2.15371,0.0161078,0.571507,21.6518,
-1.33834,1.21262,0.377888,-1.27763,1.19311,0.25296,-0.0838216,0.100509,-2.13331,2.13146,0.015157,0.572265,21.6702,
-1.34498,1.20366,0.378041,-1.27763,1.19311,0.25296,-0.0801069,0.0901915,-2.11947,2.1179,0.0167484,0.571324,21.6904,
-1.3521,1.19433,0.378923,-1.29134,1.17166,0.253785,-0.0762273,0.0965803,-2.09659,2.09509,0.0161996,0.571816,21.7109,
-1.35882,1.17996,0.37955,-1.29885,1.15966,0.253603,-0.0796653,0.113515,-2.09844,2.09668,0.0151937,0.571966,21.7288,
-1.36875,1.16359,0.379399,-1.30537,1.14846,0.253985,-0.0752922,0.111004,-2.08302,2.08148,0.0216336,0.5726,21.7545,
-1.37498,1.15473,0.379458,-1.31053,1.13898,0.253706,-0.0703481,0.101888,-2.0635,2.06221,0.0159905,0.57203,21.7741,
-1.38116,1.14307,0.378607,-1.31784,1.12587,0.253883,-0.0747927,0.0864731,-2.05035,2.0491,0.0159621,0.571601,21.7928,
-1.38618,1.12884,0.378816,-1.32392,1.11498,0.253761,-0.0843619,0.103795,-2.06422,2.06252,0.0165596,0.575995,21.813,
-1.38598,1.12938,0.377364,-1.32392,1.11498,0.253761,-0.0858133,0.0894075,-2.06664,2.06509,0.0148718,0.575995,21.8302,
